"1","2","3","4","5","6","7","8","9","10","T_offset1","Max1R13_1","Max1L13_1","aveAllR13_1","aveAllL13_1","T_RC1","T_RC_Dry1","T_RC_Wet1","T_RC_Max1","T_LC1","T_LC_Dry1","T_LC_Wet1","T_LC_Max1","RCC1","LCC1","canthiMax1","canthi4Max1","T_FHCC1","T_FHRC1","T_FHLC1","T_FHBC1","T_FHTC1","T_FH_Max1","T_FHC_Max1","T_Max1","X"
35.5647077264452,34.9372235008012,34.6687245269519,34.4337143541284,34.0451019614348,33.6099177519562,35.0021609295437,35.6286322089698,34.1701185462125,33.5854729276088,0.740158870456027,34.977087438349,35.3431720330757,34.0328603151611,34.725184492697,34.9404922953722,34.9474143340811,34.8654158177174,34.9657612065478,35.3159245651057,35.3019519582003,34.5196963668224,35.3453154784765,34.6322216644963,33.3727298519835,35.3564544692805,35.3141693213794,34.4386929283671,34.4306552650702,33.998001374328,34.4201717223233,33.8319846382237,35.0511078889817,34.8545751880144,35.6900960997405,35.6249597780775
35.8733317953926,35.5420935221311,35.2910185196749,34.0082792912752,34.3220369766721,33.9616917464624,35.7101020272846,36.1718971670991,34.6863396007061,35.9866975111348,0.790231562222899,35.6409606496892,35.91572796265,35.1156414644813,35.2520620413255,35.6274080814039,35.6212458759738,35.560632528004,35.6475626898459,35.8818763909393,35.8881827080037,35.7810410373687,35.9158077501409,35.5245325564698,35.4464291867898,35.9165983971676,35.8790007224881,34.4698580564434,34.581409635096,34.8468252896536,34.3615266312936,34.8161024851852,35.832992289603,35.139458221067,35.9190207439722,35.7667375883101
35.7177995393748,35.5348069045401,35.207660611326,34.1366865965104,35.4333343192624,33.7958496647433,35.1843188371258,36.1038418211397,35.2445498983728,34.5316827398373,1.22992993741967,35.2359822088507,35.5734368693028,34.5385472729787,34.358185334195,35.3133686797987,35.3201785819821,35.1513928796056,35.3429023052127,35.591211122383,35.5829011213047,35.2858756451076,35.6305784821578,34.8357681885523,34.8917462059671,35.6311763730683,35.5837089366345,34.3405886154018,34.7912523472032,34.6229503390104,34.4090089035662,34.085071288287,35.2129534185227,35.0654300205612,35.6334132340871,34.6159356209475
35.9241487609683,35.1422432903106,35.4559293503854,34.3131898990116,34.0205805621734,34.543219998228,35.3220235034247,35.4996419327756,35.0461590952571,35.3893548875923,1.96178109954359,35.7607225840205,35.6611584930284,35.3532483349565,35.3182252989375,35.7639258745132,35.7650343888493,35.5245828102892,35.7660264253275,35.608614834099,35.6069089991043,35.2632977073605,35.6614128021558,35.4588924618151,35.2197192588176,35.7713202769707,35.7728305194335,34.2005094457579,34.3177736946007,34.4939001350372,34.529090176408,34.1381973208936,35.3789398841811,34.6529887224742,35.7796264954854,35.2168694593828
35.3655863396669,35.3646900175237,35.4113593243702,33.0223046671477,32.7895880155611,32.689903856787,35.4933064054882,35.8806384291821,34.3631682168197,35.6053547950834,0.782926608867999,35.206147749801,35.3150912205435,34.45336725458,34.4740708724168,35.247555272844,35.0962390661744,35.2279382291786,35.3081303429758,35.3148415382974,35.2931545534223,35.275910163349,35.3297641560107,35.0739850744487,35.2152062205039,35.330658790609,35.3203503528083,33.3597675555919,33.3855093371009,32.9229132624045,33.0382434543222,33.696150692759,34.3968828712364,34.0077193685333,35.3410959408224,35.0909407293489
36.5313932437352,36.3111004188862,35.3064297502991,34.8966435619758,35.400112687511,35.0550521593875,35.7357376028912,35.6153715143712,35.410626243331,35.234434781151,2.20385368175726,36.0162020334056,35.8090270661978,35.4600991498989,35.1195609162484,36.0577390410657,36.0051381273623,36.0602634097021,36.1093431307431,35.8322389910223,35.7911952451269,35.8465198879978,35.8684930545017,35.8401329678166,35.7233775207638,36.1171444441324,36.0360776358298,35.2992040014502,35.3350866214378,35.4114407707215,35.2326444418313,35.2949112230008,35.8012588880837,35.6472676131852,36.1389885143066,36.1121769963644
35.5876747068111,34.8806003750623,34.7482504612883,34.2079320629643,33.3237982320178,33.4811813863164,35.0504057900504,35.4377612593808,32.6076306605939,34.7441838247467,1.02615006452249,34.7382613768339,35.1956411068362,32.6424349376705,33.8342773789053,35.1012737056229,34.9851962503692,35.1007183958747,35.1097826489869,35.3899954631446,35.3654001069623,35.3128723538704,35.4301514589149,34.1312157255518,34.519098735411,35.4216600713133,35.3847900433862,33.7365505158433,33.9541759086718,33.8821137049449,33.5547932567123,33.9063620278102,35.6280864281152,34.2051205928815,35.6659434999177,35.3645666961119
35.9734117415948,35.7384827994247,35.80226896621,34.3020071164202,35.988393381339,34.2755899781364,35.4267702174143,35.1207264905751,34.7983267407446,35.2233802813551,0.931689174539505,35.3963002960088,35.0613198491589,34.9285716037357,34.4196681325294,35.3663997711456,35.3735654408453,35.3071792783481,35.392913156482,35.1316895912165,35.0871508046466,35.1292907584278,35.1458928396456,34.9315612294894,34.8358754026829,35.3931899845309,35.3715581933477,34.5201483114257,34.7012861157308,34.3244710641603,34.4262502749328,34.5500291450734,35.0103927855583,34.8534957771305,35.3930894287993,34.770191087894
35.2912718298434,35.6011151480299,35.868980245452,34.7980810871509,34.2003821294538,34.8518950926357,34.8949137947428,35.8733059085348,35.6872682984215,35.4928831111354,1.31446210580215,35.5441838409094,35.5462846110103,35.3060949924459,35.0315995032603,35.5721689417133,35.5585060229721,35.5062189444407,35.5645591635209,35.6214699285545,35.5546644147293,35.6179022850759,35.6750295311385,35.2241827965747,35.3949759692256,35.6612141805821,35.6185294416807,35.2163898398156,34.7296879764977,35.0872014424209,34.82054206864,35.4581388025203,35.6322420066249,35.6278943679539,35.6589461631517,35.1583204305426
35.52979419916,35.7645375630788,34.7669658464151,34.5589666423737,34.0408913652263,34.3559417692983,35.1969400455781,35.5866836294375,35.1811313632599,34.3809288622229,0.755714202476791,35.6432585213192,35.7450280108421,35.277559388836,35.1422316458104,35.6932764137537,35.7038893892794,35.3682137450135,35.7334065748985,35.8674729357377,35.8717237530812,35.0674664171049,35.9087431952157,35.3654747070522,34.2968972064564,35.8898265598315,35.8691556826508,34.4054831601831,34.2465501947674,34.3851402292716,34.610696386957,34.5927287709958,35.2599361533051,35.0674095507493,35.8977545761451,34.9574779555263
35.3012589347618,35.4146310336985,34.999548260994,34.4781569640615,34.2142047915698,33.8019169007459,35.1930742060964,34.7708195406447,35.3287235140039,34.4517707487152,0.672534613055702,35.3447626823985,34.9382878858789,34.3300656312,34.419792550495,35.2657951401064,35.2613863944206,35.1611807342513,35.3352989770349,34.9154576313324,34.9088365492519,34.77265173657,34.9413994052162,34.7856166343585,34.5630610303895,35.3416336572266,35.2679498912393,34.3614971661644,34.6280200542428,34.0520639501872,33.9107939634022,31.0742420885216,34.8964190666099,34.8391266682001,35.6782434428104,35.6649434719431
35.8897903769007,35.7226924512552,34.9748100180587,34.4197378467417,34.6073836498897,34.7148096830439,35.1962759386912,35.0253011169778,34.5221891165315,34.8940193638082,-0.230097288149785,35.2566365415746,35.3776774956189,34.4777778148653,34.8960658931141,35.54745207661,35.1957327066818,35.5486267126161,35.5526904192977,35.3642188587509,35.3480232545784,35.1710744413017,35.3728872833621,35.1472115527247,35.1155554482037,35.5528804347689,35.551259511197,34.0859295964168,34.1986149343422,34.3387487704172,34.2784807896512,34.2096712580282,34.8065153118127,34.8166336440414,35.9977252721132,35.9167936886407
35.7596565629351,35.3235217463386,35.4966087793695,34.4576790502439,33.4747334081766,34.0049380010149,35.2047261205606,35.7587510708029,34.6555305122772,35.6959182957314,0.969571812195372,35.3481255656368,35.8318361811321,34.5568150857318,34.2211933774905,35.3409248831132,35.3202550545423,34.9132679443309,35.3504130611622,35.7714142411309,35.7667367451889,35.5364038103704,35.8374014626404,34.3093271852195,35.5966355763885,35.841035325086,35.7652999299819,34.163520572553,34.0827619826326,34.2933299026919,34.2514748168162,34.026332577784,34.6516716897945,34.5349407009761,35.8344838504485,35.1637148878786
35.3566358663073,35.3406050322504,35.697675131896,35.3200593673821,35.4296208533608,35.0909209649384,35.8722310880649,35.7621826808437,35.1424917269862,35.1963736589327,1.07635666530133,35.5367082187675,35.5209948162893,34.9726661462437,35.2460299789492,35.5076548021893,35.5159859039846,35.4676430044209,35.5425465338793,35.4833125146641,35.497022819419,35.3275865651404,35.5155140330963,35.4219089757341,35.3675728797711,35.5502795792025,35.5059949656496,35.2491080914533,35.4405992034849,35.2507463701437,35.1053108581145,35.3344335534486,35.7053310762153,35.5366640436414,35.7122897284977,35.4423350786205
34.437656922513,33.8466743728101,34.5923623593374,33.8045724789945,33.145635800464,33.6482986091375,33.9565182528428,34.2515733940989,33.7892642900047,34.0849432523627,1.03133263856728,34.499329320214,34.490390370554,33.5447258316554,33.2829796254084,34.5260782947787,34.5045583477851,34.5339619911034,34.5468584237877,34.579328465226,34.4095903453731,34.5704525360952,34.6121455362255,34.0991018445071,34.3397610931216,34.653237235453,34.6106379465997,33.9904239669758,33.8798303921804,34.0402597794243,33.5089078811727,34.2101339709932,34.8948910754469,34.6340429324707,34.9329323554451,34.1187139901236
35.9439090479375,35.4887172077227,35.762737298684,34.8134100034841,35.0497262251214,34.5625377869858,35.1910830300296,36.8221937939297,35.2290660376234,34.8459911507144,1.08313100592102,35.9338432813564,35.8870765761593,35.5884586623324,35.5348903340877,35.8996091478102,35.8915847051787,35.8552762327557,35.9254745834064,35.8498800512647,35.860142293689,35.6218520805808,35.8884297389626,35.8501916294149,35.0579628605862,35.9560429644456,35.9439178637239,35.1641572936746,35.075504321683,35.152267109218,35.0989267311932,35.4254344167205,36.0307159184044,35.6476588198532,36.0155473336686,35.6778423860837
35.4773302294965,35.6833961281626,35.1365248795242,35.1961473436788,34.141265429035,34.9666702329449,34.2309751332675,35.5753711708235,34.202839096304,35.9324849960604,1.59062282803848,35.1826234767936,35.4067875505512,34.5359305584718,34.5958383577469,35.1789337319902,35.1763598975233,35.1098712616248,35.212723559249,35.4113922643569,35.3899706651654,35.3769540355307,35.4177939681474,34.9075892763788,35.3481550726691,35.4281899786703,35.4208056924666,34.8336872707458,34.5570291877023,35.0093529989781,34.7520232091403,35.1242372083084,35.8577871410878,35.2897558361299,35.8645925476023,34.6347131982624
35.5736398185061,35.4571259323185,34.9623217366415,33.4419712520708,33.6422071627363,33.9737195625948,35.496446622735,35.5400581198169,35.2309763330546,35.1197750124961,0.990106651795182,35.4747890238181,35.305379374593,34.9137023704014,34.6058166517922,35.4494523981024,35.444601686748,35.3738057016031,35.4791079365095,35.2126480395301,35.1956732833107,35.1542053699023,35.3121562909825,35.3817917073079,35.1197098183413,35.4669050865912,35.4428312935006,33.438125789658,33.5129976934226,33.0672311970958,33.4464784079967,33.7279243678001,34.7651087587672,34.0814130375035,36.027483481103,35.9664750843137
35.5078541292653,35.5952642627696,35.9397219998157,35.3059330841649,34.2668787868498,34.6405455499808,35.5135792002332,35.7310934830063,35.8772510643055,35.8618211998152,0.818818854257979,35.7962772758055,35.8516593196803,35.3017220164684,35.596057190009,35.752647375388,35.7548760343711,35.6807995578114,35.7857776604871,35.8290146158627,35.8342731860301,35.7376257283467,35.8608656628618,35.6860531383562,35.6849934658509,35.8666180822516,35.8261749070193,34.8250108243386,34.9043704610326,35.2239949284981,34.6531206381919,35.1157489062517,35.4106950865911,35.4117319235153,35.861071575298,35.0158968374945
35.9393825652795,35.9840762459746,35.8539298221199,34.2281148547352,34.0061114379313,34.3041904754564,35.5942487717264,35.3822931873331,35.8692770396633,35.7385886895712,1.50826350980656,35.867956195126,35.8757760456076,35.3263590897527,35.4225607671817,35.9245351453402,35.8513625664734,35.9206726164371,35.9501362840138,35.867661900358,35.8599549596891,35.6926567268266,35.8817259179306,35.7272414718999,35.6437418420889,35.9385250073098,35.9241703641749,34.1140608129082,34.0308173578528,34.4164038031919,34.1265446244068,33.9379221446736,35.1555630822212,34.7762632993648,36.025737347279,36.0111423310207
35.3739470528439,35.2501082566283,35.0228053074689,34.9469983080689,34.1471551101791,34.508950955207,34.9215804528262,35.5072298526576,34.6920006366824,34.9230223671343,1.25251955798311,35.1024809969776,35.3044631000157,34.6404350728607,34.7748907288164,35.1735392315112,35.0705372333058,35.1855519363083,35.2577055667617,35.2951372207152,35.287121716301,35.253094512391,35.3069629976218,35.018569861247,35.065865338795,35.3052139958724,35.2875330709707,34.8947481139304,34.7704227890623,34.8616034969657,34.8724643706263,35.1105101243586,35.5356076886328,35.2478006363613,35.5446698560304,35.4616857332983
36.7906622850212,36.2982169392522,36.6263914305407,35.5683484780889,35.4359253130056,35.1310658084455,36.3129914978078,36.439975007829,36.391539001941,36.8882330386205,0.909724203089244,36.864739140863,36.7062144827174,36.4698364060486,36.1787298182039,36.9155083580177,36.849376781998,36.9097489317866,36.950784593868,36.655624008775,36.6114050302283,36.5928560875075,36.6932442467591,36.4245769183367,36.5544227766962,36.9495286784716,36.903687339364,35.3570424820473,35.3862232957019,35.3227507234382,35.4550979475644,35.7133530961628,35.9478481648347,35.8727814717372,36.9532788101738,36.487663154251
34.83501333972,34.8482427351985,34.5668998446359,32.4714112155205,31.6632800135519,31.4660426990868,34.8319729906097,34.9708629040806,33.6088883234948,34.0178132702794,0.564160062656528,34.7013417576918,34.9902057214525,33.4705447238985,34.4512044268778,35.0154596286698,34.7874410057752,35.0231538728779,35.0783132965573,34.9765296344553,34.9774948475264,34.8952562846227,35.0001158869055,34.056921743989,34.3710829557136,35.0795309100458,35.0333789942824,31.954458419801,31.9834206645196,32.4781021509828,31.9701477858538,31.1309002464907,34.0327959778528,32.9844394416171,35.9429502568303,35.9141967628584
35.7880578933137,35.9634657633529,35.7543413243555,33.9146473709924,34.6304230495847,34.3000346914044,35.9763925182461,35.8312181469799,35.8170486548255,35.4831253316417,0.784249018886987,35.7733603227067,35.510023020708,35.3371846028129,34.4996438134391,35.7427151185869,35.762229201685,35.5173553934905,35.7844915667415,35.4811883694101,35.4587333910249,35.4503402858203,35.4927633197867,35.4468480592159,35.3529043393139,35.7849568254308,35.7372126110398,34.3888570899702,34.8462290245812,34.3987431745207,34.1735884931763,34.6847388619236,35.243326945251,34.9045704442642,35.7720789660682,35.3776305200105
35.8332383558956,35.8660553658595,35.3828800301218,35.696741004625,34.9717488953755,34.9088688862035,36.0244043445036,35.5191021867063,33.4238947492052,35.1760543571845,1.56135629723354,34.8858318487597,35.4934947110954,33.8608721862765,35.0593273590996,35.7629603058376,35.3488652252131,35.7637005933077,35.7834892479806,35.681297318777,35.6641778503121,35.2861330095669,35.689496221781,34.6221959359208,34.7714709027995,35.8441079645964,35.7910555989254,35.4503937092535,35.4518177102196,35.2651210774005,35.4248082419246,35.3881768824046,35.9215744784072,35.680229332709,35.931726029422,35.3627941081925
35.3006170385288,35.512058351323,35.0801920006584,35.355560116555,34.3642861876132,35.4356791182198,34.8872902479199,35.692100620969,35.0089971911351,35.0990887653308,0.947751492814484,35.3184361239383,35.4284034401308,35.0408112811225,35.2555228753022,35.3617521260664,35.3482797894605,35.1448039026741,35.3784625290586,35.5154644273168,35.4899169048672,35.4699429168759,35.5154677311683,34.9683049205678,35.2976548615217,35.4983188750496,35.5017481972958,35.1754567983176,35.122785166071,35.3262446454097,34.9979462780657,35.0861107772636,35.4004747614271,35.4119615773905,35.5079333199689,34.7373139056299
35.9998538305642,35.3714842733192,35.6786077484314,33.5497192309129,33.091869613121,33.1035987507626,35.5435078236304,35.1812141610905,34.6942268943974,35.6416961065699,1.39284238786626,35.5289367784601,35.5879514587638,34.7265877422994,34.807320092207,35.4954494658995,35.4902752788458,35.4571641821749,35.5153319108966,35.5544766182041,35.5419924780676,35.4721287640358,35.5874206391961,35.4607149631211,35.2965826989631,35.5880509386056,35.5475298357895,33.667464311598,33.3174427226352,33.1005650309374,33.6183101596276,33.6586377731066,34.393306331915,34.1736869748044,35.5919696114199,35.5265003470246
34.6777889250777,35.0160035320503,34.4733455185779,33.5124437718217,32.3480606705369,31.9995769016775,34.8778407594161,34.5791672196296,33.86363912615,33.8079296940288,0.544579872510481,34.9183917381183,34.5046267176993,34.2916048401069,34.0423941627002,34.9101675583875,34.9205054667157,34.8803590451946,34.9201215845376,34.4806157396859,34.4835456337561,34.1744896925413,34.5106045009054,34.6486323902116,34.1098672959365,34.9357890809048,34.9187984289582,32.8208578892843,32.8066842214856,32.7449009591979,32.4463052731023,33.0212956791211,34.6510519399104,33.4730189628542,34.9253420446837,34.7390904031271
35.0871174364946,34.6779073205572,34.5631669576288,34.4637171028945,34.5923844359459,34.0463907077752,35.0862600499018,35.5897879224741,34.638988588048,34.2168242879428,1.1401223777699,35.0326295863327,35.2041255603793,34.8314481040007,35.0143224883623,35.1950023698609,35.0769544016268,35.1750659947985,35.248653811279,35.2937348292195,35.2921956469005,35.1242029817039,35.2994795776442,34.7367446134213,34.8925988441253,35.3982508661792,35.3766295006656,34.4831741701846,34.4359373487787,34.6036709616494,34.3794573006549,34.4309921508654,35.3717963309423,35.1260220258964,35.3982381427734,35.0066329606986
35.0773367734941,34.7326760196296,34.6191743838827,31.056174010135,32.3570602028943,32.2788188221493,34.816029385486,35.2217329439654,33.844297064163,34.752453794052,0.897638669425392,34.6324674485239,34.8923805858689,33.8789475947965,33.8336536186089,34.7744738359779,34.7267228162456,34.7689480246664,34.7761088313582,34.9147053084096,34.8933537111235,34.9160427442459,34.960671960795,34.1028862081829,34.22484382742,34.9645335379436,34.9233475953414,31.2293194890367,32.1156710754004,31.1826871604036,32.3620689792096,31.6796525086547,33.5344034101302,33.2947765116189,34.965676311117,32.5737993940788
35.6162517536051,35.563330418257,34.7334607691167,34.3053052244354,32.5890268874246,32.7299844461018,35.5049613416324,35.3352148855933,33.9291934125626,35.4119092893658,0.959386990874631,35.4574746167397,35.3781720831987,34.6304631689205,35.0923949129949,35.4291344582019,35.4164387978939,35.3484626959428,35.4672905561807,35.401280292774,35.3442437207904,35.3985336252737,35.4247990505281,35.2864627793186,35.253097600374,35.4640878232306,35.4362014216767,33.4414004587568,32.8085410345076,32.8807186455166,33.3115776080992,33.0905884470884,34.596494563146,33.7725498946724,35.4613517795115,34.2465700842445
35.5342776714578,35.6235607599531,34.8776488133406,34.8859876901785,34.7622901975555,34.3339284010712,35.8695971321719,35.4825439615111,35.7035751156987,35.2275071681769,1.33825883799191,35.9540530532941,35.6814673470507,35.4507177404187,35.4027044050478,35.8844797659293,35.7602657943568,35.8804472454017,35.9596884575319,35.6271525258735,35.6331493105724,35.4837803879172,35.6635670921681,35.6771221073198,35.4496178026452,35.9488804242125,35.8845257780867,34.1460611479409,34.4493814128203,34.19243414243,34.1965983359803,34.0821418566616,34.934244344254,34.9339926636704,35.9474326720793,35.4773305912875
35.0758454546178,35.0875039123965,35.1078660121727,34.7885962116584,34.248772027238,34.4019787522505,35.3856485375221,34.8544916110629,33.7771937593308,34.63452974449,2.30215245688604,35.0951918440677,35.0605388739736,34.316440559141,34.4808465186634,35.2247252777944,35.0763257319922,35.2211834454215,35.2701617868418,35.0870291699495,35.0403242512143,35.0884560205934,35.1334724429515,35.0274302426579,34.8789797213322,35.2713189996737,35.2251088224687,34.4863290565902,34.5792915499121,34.5816703405787,34.1986012608236,34.6935382760589,35.2469997692037,34.935549340751,35.2764318532079,35.2620078086814
36.1355995325335,35.6310430037839,35.7354725114282,34.8682162728609,34.2661143887292,34.8748990806345,36.0363310740276,35.2027642183971,35.1851986718444,35.2036159919334,0.609923940940043,35.5999756445077,35.9641188767104,35.2649480015136,35.5401065311326,35.5667232674871,35.5567137490648,35.2695027301941,35.6028325883563,35.9558604963099,35.9487914288959,35.3890112960601,35.9583953385114,35.1456210039329,35.2779804123544,35.958538917914,35.9528464748944,34.9246083070671,34.793062614998,35.244724952215,34.712813800287,34.9230038803554,35.6147863244359,35.5213046117781,35.9566336766132,35.722243908773
35.6159331491022,35.1054663133254,35.1854550495688,34.3583023133222,34.0032159304485,34.062192194186,35.2197553794436,34.7243650854212,34.9549036860132,34.8807573302719,0.780596509631612,35.7644564128806,35.279531838567,34.9949485959061,34.7817781843931,35.7031357586826,35.7057851616394,35.4881261423956,35.7625879881602,35.2470367658123,35.2628165924196,35.2059693541732,35.278935907123,35.4201587045912,34.7616682051253,35.7615152073459,35.7117518912815,34.2622595766979,34.166223706747,34.124505691368,34.0401265054304,34.144652771188,34.8411499871698,34.6227500431139,35.9424819855954,35.9300892654467
