"AT","V","AP","RH",""
25.4926507966213,47.0129321341846,1014.55538501044,63.5429841144577,454.192122950416
18.0402997858697,41.2492962381498,993.796771635182,61.35114141133,456.281889063934
24.284098632886,59.2680278457175,1009.73906978225,62.2236864837558,440.176541073875
13.9590115231891,45.0534043174227,1024.86417334251,84.1653638846756,468.443566552578
31.3434821406079,73.7056912487517,1003.2880759666,71.5636988052359,430.508509828976
28.2614239009687,56.8329066143625,1006.399298538,64.9722731618325,445.400356609126
18.3335184077679,66.0605404589311,1013.15414832971,84.7064306341755,450.310290197273
13.3548441915235,40.8486291610145,1026.48725627681,64.7943198561893,474.72591670064
17.3442005634698,42.1015593900605,1017.10157670129,64.7434720781479,469.122241067007
25.9314870862444,75.5397936529349,1018.27543507746,62.4397439816176,442.930150806905
22.9421990399889,68.768872378632,1006.58887522659,77.6370304452387,446.723521516003
27.625339687782,66.5635336331652,1005.05081137702,52.6288659906441,429.721562770769
20.7615394924725,59.35092838671,1017.93075241225,80.9007521718218,447.317542265927
23.1936788250563,74.4337615511894,1009.72437231872,88.3683227027648,440.683522596756
28.9498490644285,73.3663507217647,1015.17371696497,47.8223181412161,432.941222631022
17.9269575201984,44.8899533769208,1010.00833235234,53.6243133768755,457.277079229123
24.68393703537,68.0978475521949,1004.9944516972,58.1493397660815,438.688848906308
14.290293642046,44.972596950752,1023.56151106397,94.112685488109,466.580365783312
30.6359757085978,67.8477742208707,1004.98263671537,47.3772823417597,429.628272233373
22.0413656665469,47.06590685226,1014.40620485294,55.563820484248,451.799156204258
16.4936523292708,43.8797000929028,1013.68169565265,76.1924710886971,468.239382525739
20.1786517093955,50.8071000837818,1011.75721223659,77.5460366848598,454.16754901005
16.019387767346,43.5431793199779,1014.2124479815,78.619787645195,465.805641101119
25.1142623830203,68.712575273236,1013.50473239487,43.2689568939305,446.346044496193
32.1847953167916,74.574410281423,1003.33398564016,56.6323039805189,436.414974151122
33.7016991964616,77.1328737800009,1009.00433287212,47.5381452822995,430.148365725346
14.5925406372262,41.3483777922545,999.406223167467,86.7754639935461,466.815564428581
26.0055351824314,72.4741467835887,1003.40291709551,86.1562175586544,433.11445489419
22.3366039820368,58.7862279559643,1011.71836035965,86.3843598512734,445.777644406619
15.0384091010808,44.9063503591543,1014.43601717664,64.9088321191668,461.152105408307
24.9038256746002,70.4553590830619,1006.88248030673,84.6663129117914,433.057643375195
19.5988437119798,49.8845891711862,1009.77337386947,99.917847014205,449.360267060557
25.5970803065468,73.5620851497202,1011.40865395746,81.3099101574562,437.159540419113
13.8916454361846,40.1094970054607,1013.13779566666,90.8155539219031,464.390059087005
24.896648772224,65.0693927575438,1012.69124336125,76.223500806252,436.289065908553
17.4558169176481,44.8516480179169,1020.4878135278,54.3053088766219,456.997989717175
24.6560155396793,50.1404076518851,1004.59942457793,70.4385970978835,448.417807102004
24.0212208862075,50.4239763497019,1008.5379743912,67.6295724107047,443.533175305836
12.0848523876788,43.4798122971981,1016.27515520665,74.3360777966131,477.853589501244
31.6209867363887,75.7922454589121,1007.01350443182,72.4869476845435,441.4716185536
5.07976649094702,39.4443513577719,1009.73069710761,94.229751800393,485.605921022235
28.9066872435123,67.7806817283067,1010.85103628843,54.0589905230956,444.97808082095
13.4505930103789,41.3847861723114,1020.14189173715,88.7571548860633,467.058833881346
10.8866573553995,40.5904182362043,1016.56667739301,64.9903598735012,482.205990452951
23.3413405301268,64.7023360198744,1008.0896844003,76.6749799913862,443.863568253361
18.203713745869,58.4975808444674,1017.36976542167,86.8414500938675,449.40037360449
22.7678479876122,63.8120810826341,1013.18211973026,83.8390889777269,444.393452365636
23.3208652252732,64.0287655819322,1012.9729655747,88.4191953677879,442.675005712549
13.4810076746783,41.1781350020798,1022.13770558223,82.8466416104443,460.5738847683
1.88505608231385,39.3402209224048,1026.94724089216,76.7890870907298,490.820671539533
26.3969426516282,59.4430176049509,1014.04437495811,66.1688088032052,438.764909644624
9.49834957637162,40.6993976145877,1015.58998224636,75.2408671695495,469.567318812281
22.455646645111,58.4472547296063,1011.53156860956,70.5219284492555,448.579742180392
13.1176574083279,34.1060227631513,1018.86603251286,72.0496836750719,469.938556599927
26.6439693432343,60.9581010645467,1012.15307025965,56.6887638709636,448.041592676993
32.1777957666443,69.9880164024555,1013.38113768471,55.7867010154886,431.662861984182
16.3344590872236,47.3264368620977,1015.66825754348,88.6930136559738,457.995580393462
12.5281981595034,43.5818109515493,1016.05024106302,86.9927632875737,472.083909602606
28.328922232187,73.5648666097925,1015.04836297235,76.7275282127089,431.729757229441
30.244791715281,70.1554212083202,1006.70422332369,70.2384377023921,438.430877447583
13.8048690376243,42.9498889592572,1032.43488380541,71.1141024630183,468.442374973661
23.8092089991604,67.0368340106008,1007.22773654901,90.1057333052908,440.584079630425
12.4344898848745,43.6898289020464,1023.06568754511,80.0220710130515,466.402373288868
14.5432334205016,39.2205355840133,1011.05421824297,72.3023816669043,463.854181539421
33.171912524619,70.4672191944025,1003.70252510496,54.0933002382975,430.280508084562
9.07063947812049,37.3249322578044,1012.76915756783,76.09918884856,478.922799161773
24.6274907943023,59.5970318240362,1010.52655414869,85.2457133443904,440.510330036581
5.15190158224824,40.8545281347276,1025.36700427577,96.9889980620715,481.423939133132
15.4207839204145,44.954685756913,1024.31666086778,86.3521989723089,462.194295486166
16.5251974792305,52.0414552391774,1022.46964504025,81.3087848305031,442.436327825392
21.8780129629736,67.2846479884632,1014.84317709628,66.9749146587871,445.16636599308
32.3279354161491,68.9054244587062,1000.81586369641,46.0357394203537,429.280358980742
14.8222574060289,44.2234935409834,1018.58960226579,74.704136239416,466.089704095095
22.7911114825815,69.2113088176257,1011.80149815399,77.0179890686351,439.475498025698
13.6809899696993,42.5306191715884,1018.06065137263,93.6761214810608,462.517801161387
10.3133351604051,41.3024402940046,1018.15379421895,85.9181521822827,479.337301027854
25.7033499005053,69.4009515326145,1013.96324883448,50.4856818534605,436.159903720834
14.7465369352202,42.9326978196233,1014.99389124817,46.435341702302,467.718992488639
13.4072569342476,43.3179528899513,1012.82042612574,87.2130601140465,468.991814506722
24.0264203394484,67.1819717636394,1007.45700666696,86.8789706558098,443.217947107563
20.8841406328606,63.5135910059765,1012.2768506436,79.3441216891894,446.483807035252
19.9300849836532,44.4912112095085,1014.79384454825,36.3439913367418,461.241254965435
22.9544917222635,63.1585894107998,1011.61055635245,76.7160014874439,448.143260109178
25.167152544703,60.8040550651136,1016.62073023248,69.6753287532448,441.314120388548
25.9778948651247,60.8080682526206,1013.59797378054,66.2978962544215,448.539198496124
28.4598699986432,77.3965753920727,1011.88223700311,77.2988861171933,433.261276906839
25.4388249015862,59.4583106305336,1010.60380605737,82.0260990236664,445.641025351948
22.9398853884347,63.9401986044467,1013.89094787144,80.2219031559213,447.109677040266
15.7383746365625,41.2900599417926,1001.633397538,86.2767848968791,463.812811793049
20.1247973595224,46.3103326500538,1013.28458540895,83.5870188965318,453.296703298737
29.3157737083928,69.5759301461799,1010.16564774941,53.8019482486258,429.77800185992
5.24665506311797,38.3875535786462,1017.98770514039,78.7372595996017,486.757564015763
15.188769069099,43.6981010699539,1021.63689286695,81.9245892750746,464.151715189864
17.2898265479561,40.540130734169,1000.73317932244,72.8692554931348,462.554748167247
6.5817221298942,38.987533423289,1018.77027787882,74.9099688364076,481.505569017741
27.6396505762147,49.3619312345166,1003.71758056004,61.1415162282612,436.884718589452
14.6323505611447,41.5391801960026,1012.93278373298,62.2901926711452,466.711302647659
18.2036532767086,66.4474989550039,1015.15891578565,81.6961642981914,460.098352626056
14.2071071446259,42.1601801766889,1015.54647130862,77.3282211921155,465.048196864732
25.0020090166709,74.2773539592472,1014.03631131569,69.0242144997573,436.904185771058
27.7834230412923,73.5180426285632,1011.97386618064,83.8030377269131,431.392025668822
23.1268943726938,64.657568502483,1014.87793750768,69.9155144173422,448.50230719877
20.6954357446318,58.2448076853873,1016.78003732178,68.2097273635696,453.425118051747
8.4007616727396,40.2095601586428,1011.6086356119,88.9852015680585,484.637280258196
27.151965559647,66.8624595742358,1017.32970403851,55.4513751935965,446.638916926328
12.2050632750445,38.2714479425738,1013.6187031552,81.3186141032745,469.265154477799
9.80151396268584,41.179578414169,1019.6429895676,97.4941882109479,467.720869988605
23.7735085207886,65.9003937552821,1019.58844114559,78.1558519584106,442.96360570246
22.8686199444563,59.4450842000668,1011.55854487906,86.8420719877966,440.13382682812
26.5254176365579,70.9531381297283,1008.00532363906,87.1599038546479,435.756063552547
26.8381482607535,74.7475519688977,1002.40072786599,71.8055395418591,437.994801712449
9.05662976761204,40.2047024190775,1015.841712012,89.1286177741987,467.239646803956
29.211993153871,74.6139175331124,1015.85166015453,60.0417409328738,432.504430511497
23.576728363109,60.3215350406772,1009.80785349399,90.6547935832259,439.635713417775
25.7667820507585,67.7115600760741,1007.65882379413,70.1669738465397,433.922924076061
30.14151128038,61.5129580170323,1009.72972751802,36.7987625020366,436.838086375017
14.4685863608803,44.7046756974182,1010.67672423288,66.5398239837536,459.745456893015
7.72499113788186,35.7831788013501,1017.59986180764,60.9622322910331,479.947144724665
10.8758448486989,44.5678521825155,1020.6023328204,88.2022102899315,473.93923464964
14.4653025069062,45.0429612883152,1023.78599193212,87.4660818926695,465.432852315818
8.48165766232937,39.9456894408824,1031.26746277623,85.8707738658601,476.670443276585
27.2743129827433,72.2909648507419,1006.80649541424,80.5252779455421,430.223024015067
27.4988249305948,65.5163869352888,1010.83254931832,68.6369049986759,441.321108758649
10.6711172212954,37.2555638966164,1013.10889764105,81.4029911512549,471.215867603279
24.619184398569,57.641318200591,1012.94480609984,69.5574018144337,447.319940182822
22.2341866912059,48.2989925802942,1008.66325579641,79.3556910845598,445.180473196577
6.0792396605689,40.002376756342,1020.16511078856,66.6296572874039,494.095826615753
11.76442072955,42.178128925901,1019.72618927865,82.7166517600888,476.105753086385
11.4655160598645,44.6430567426704,1014.2759680203,63.2511791623249,475.373272431939
16.3518006933634,43.6482098770238,1021.2365767775,72.5756451492276,459.79114641062
14.6972832127494,49.6608538389067,1026.40672036722,75.6772393977355,461.247971125571
26.3043606390808,69.7225921734726,1015.50380312549,76.4639794738766,433.561755090106
17.1974121079903,58.4424600431472,1011.99531255447,91.8037108741334,458.335987967103
19.9887837736262,50.7411766973302,1008.88137991561,93.0603713614431,446.444167765579
18.4784820955274,61.4014390412556,1019.83476488252,75.2729019264374,454.662064324154
19.3122560324852,65.8862752397048,1015.02050841717,85.6969802985543,451.90664058103
7.93977835956883,40.0708338540816,1016.58524498306,47.5302333412015,488.380470833917
29.7893011164864,69.1360191270894,1001.11056389007,72.7103022254809,426.579079803156
22.1154794765034,60.0505949998219,1017.72318971978,71.4259129979265,452.405549203304
28.4117519673853,69.9109457286656,1010.34752318703,54.2472390028449,441.967538647764
20.6047373553382,44.9840296174708,1008.43762896106,62.6346748746517,456.291560239273
19.1738404933851,52.5977310081197,1016.63499936834,65.242628138402,458.286778060407
8.63948487364538,41.2148145007319,1024.8484285174,95.6229567649962,473.417857984201
15.3358249028514,40.9570984972891,1005.83950463426,85.3883763664057,467.973185845019
28.2673731110325,70.0510981555719,1010.56082143944,51.6040025759473,442.500473270505
24.7454333899333,60.5500065654454,1016.83626369955,71.2928333654291,440.868602962111
18.3979298584069,44.498089407884,1019.48689703181,51.8288805380123,468.89919875594
31.5814643197983,70.3180164030571,999.488735695126,59.7906336202408,432.089277188455
19.8051048440282,39.0027741904923,1013.68919743978,59.4364503851367,463.580972891919
11.7979159873601,41.3325366724786,1012.91944106138,84.3627997430319,476.878764755789
5.72875307505068,40.5643992576926,1016.41257686346,84.8409319110684,481.16979161187
10.8175549165142,40.5913277208747,1014.15603959795,87.6443732267744,478.569769707531
16.0338423684921,44.3198056425354,1020.45529022329,80.4990469976339,461.056601872331
27.5951105687801,59.1863697663409,1013.11941827807,51.4043591522315,438.726517729768
22.8630434552515,44.5474773613051,1007.37579852575,69.3700563330145,448.591215417827
13.2082169439402,45.0200081088059,1024.0562717542,89.2495930403881,469.416607296439
9.79487613026277,36.3334323967471,1026.17205432815,70.2089799942935,479.373182198151
24.2586344524843,60.4939256397572,1005.14284534138,77.1451102864947,437.708332615282
25.4225660958264,67.2305205632412,1017.86585489437,68.463642120234,439.1549811372
15.4752078058272,44.7112935062763,1017.51752352161,93.0148094650088,460.881500637267
13.4796541097282,54.1253757169931,1016.20737953185,77.3977845871247,468.9942049613
25.7319813898985,46.2023550935233,1011.15503476225,57.4310489824852,442.982885252163
19.7578329032497,56.7265081258438,1020.68725726061,67.3612526428722,456.775323019642
20.4139513165834,60.1106001644927,1017.15413181483,72.013134217275,455.483968475092
17.496682854978,45.2582258981227,1020.49355397454,71.542184849679,459.775295146975
29.2579363133196,73.1009813460733,1006.97515595368,63.4542361512515,431.114523019824
12.4185145146341,45.9614358324958,1004.811472179,80.1018958208808,468.00806047613
30.6931615523625,73.7845066149876,1006.16793780395,60.3043665132867,430.616980561416
13.9685449039711,40.8810690586167,1009.97469812306,84.9223405571564,470.026771233482
12.8581920970862,42.158395028505,1017.99115291068,96.3084333494573,465.960500405032
24.2977257488218,68.3353406048161,1009.8053644186,76.9646470719147,440.046293175115
6.2022057376023,38.5226973563708,1017.54554769426,79.4295019960673,483.17230800455
15.0531554845954,39.2375969203297,1006.51480478265,77.0599282599183,463.707042866855
4.12232387827178,38.2770973173683,1016.46558351022,76.6195768061094,488.993400421291
25.5583821916521,64.2239914768216,1013.24142682135,52.9249485672786,451.482879063514
22.5178705728094,63.6553071779752,1008.9857020033,94.9787864257372,441.510718286597
15.2605387400526,39.9452815856859,1017.508578135,65.207318596679,454.878660870104
29.0698140725105,47.7769897056873,1003.09844223792,48.0760182783677,438.692441049308
17.3981039236743,39.9142591164422,1008.50542408111,69.6351558245076,460.921515292059
16.9244021975727,50.8860644385239,1012.26661407679,82.8793221156103,463.563898482772
19.3363275302032,43.0726231121669,1013.09316178175,39.8743802915756,463.152144019106
8.62716753665499,41.1151499959863,1020.23700200047,72.3899779217334,483.861485022601
26.2792101133971,67.1190683361346,1006.17474169875,64.1442874374457,433.923380504601
10.876266135018,41.6227641292068,1012.83900065302,93.8384568973786,462.736445696847
24.149224811921,58.6143948109592,1011.34879333808,77.9877574054635,445.41353538357
11.3539517277178,44.6703237246226,1013.46738846121,82.6473036650308,471.212271265272
25.4584764521529,64.9351724120933,1013.79797813715,55.4614430011108,440.094163037291
29.9107315505668,74.8310830497612,1003.50632149473,69.5861691243068,435.079814733316
19.7526878880933,44.9773559168226,1009.46262234539,73.770110673834,455.179456255937
11.5944613609205,35.8701182612986,1018.99684540269,60.0606143019491,472.379556430924
28.150720080181,66.5059909391906,1005.66790528322,65.7711962467077,426.810142659971
22.7981337851674,59.9482789153925,1018.01490880467,65.7684194247158,450.841396771008
13.1132564419047,40.6214701471399,1022.08773383383,77.5973689208163,475.795955411125
11.7188701726893,52.7431999740594,1020.92600734042,77.537251673555,464.600789913577
12.4987622614608,39.6544601284762,1017.77958052979,61.1010733085178,470.453379419723
26.3669315513627,54.6152718860408,1015.31322925451,67.2270712057292,452.09439515006
21.0790593952122,44.5211495158021,1008.71805200386,72.7739560794711,446.927100858289
22.7654118597688,49.0948081612851,1006.28428139967,76.9753134939041,439.988893353349
9.56594101553208,40.1441667657092,1015.7332915215,89.0165025891157,481.128211226802
11.7058492346267,40.4132495501025,1022.12789513071,85.8657093279837,475.253734715009
12.3165860986463,41.0861052920372,1023.50705846321,81.1185845513868,474.650462588838
19.809939916061,56.6122022729609,1020.71950527379,69.2770112486053,457.459855029673
14.3201310424619,42.8168498754192,1007.32141350154,72.9855053059591,468.03815798563
24.7955103323391,61.1216101035005,1009.79856552263,71.8621263109056,438.99371534372
20.7550998042998,70.2179650789981,1011.07149860782,85.6189071359799,437.845052490352
22.6084457356073,60.5122652135666,1018.7952807028,83.0936158025519,440.956043097501
34.0144052041203,72.3058000373635,1008.88509933583,44.4277641244888,432.326168585925
25.3550138024753,63.01621576976,1012.3522648812,80.3930663609154,442.299864985725
28.7108354422857,57.6852337516705,1004.73744466412,57.5411798805728,435.548253699499
16.6047926690889,44.0224254253608,1021.84080703188,79.4549280030104,458.595405176005
7.0780071719885,41.9862925057636,1031.95548305236,84.1147725564966,484.976003683406
31.8823935667097,68.8445864446555,1008.51279791711,47.6244939521439,441.308402320792
10.4605076371158,42.2448964591316,1017.57947683665,92.8224883589813,479.425430121385
9.01753465489982,40.8757101921763,1014.4833846699,70.553242103239,484.748568066623
12.7888460288472,45.4600031779434,1015.24569467469,87.105972873301,470.068008970065
14.2806624232293,41.479283928093,1014.82523824051,62.6949446461003,458.257703328102
15.7000398057498,37.9143957018101,1021.23887423744,84.2816667780005,465.372223438075
10.0541729707953,41.147336809839,1019.51784053043,82.7886163175161,479.80256105351
5.808207012669,42.9955284870338,1013.86510720693,87.6952732058535,489.180294814976
31.7922405960573,79.5839348422419,1007.05430578647,61.5687951962484,431.735252774482
23.4548100201808,63.145991472038,1020.17366940919,70.092968170261,447.845776826373
26.056849674944,74.8431226236738,1009.9804139629,72.8982030296538,439.549394906833
30.6145858857258,69.9483437082007,1010.65279784026,54.293509044014,430.81190434753
21.0051188787214,67.1160197942035,1004.99450709613,84.0521618515122,446.52888203747
25.047722991613,64.0906386165045,1018.91310905837,53.0940161644057,441.489488482081
18.0148588848754,44.0064984862693,1008.67044946182,73.8332081860168,453.238578107622
10.5005917743594,41.3570262251576,1008.34442696209,97.9948084646174,473.061011216911
23.9213200377261,63.9310236318085,1018.14385639293,57.6641570706555,441.493445710212
26.6222429666275,62.9397703449876,1013.72674017077,79.507077392615,441.734286561619
29.6829374934221,73.113971948232,1012.23324246929,61.4976186983553,427.008884870392
31.1714953547554,67.5969841333563,1015.08028420847,41.3811755688126,434.804419123366
7.5794764283951,38.4006553402192,1016.48336555852,69.0036130809839,486.996743402472
9.52855775545274,39.1077236750133,1023.40680565838,75.8358345645309,483.769881680064
18.0207168269195,60.0542532126556,1009.75159805845,84.4722309523545,455.89653504118
17.6492488106065,44.4589614827751,1016.5659372312,78.8063870890017,465.396237198308
25.5995408497899,72.3975720131952,1006.85085240899,86.4449723815859,429.981993483772
25.5450969705535,72.3239932475601,1007.87896736554,82.8947870082111,432.232482487667
11.8252317407515,45.1251723966974,1013.02427436862,89.0065318335282,469.59576731713
13.5637599808056,43.6343264096602,1024.44093536407,84.3310745144089,468.841880781992
27.1263054617948,62.7894281710065,1011.92470521912,62.4859785585916,443.082172781384
27.9600785783711,51.4183933951773,1011.63831076556,49.2517446145909,449.683076697981
19.2545450466744,39.5305102239948,1007.92861587359,63.3426945349737,457.29862583254
17.9457977389215,43.6989479445157,1008.97521008775,77.8187752772916,455.997231738014
10.6540026220948,41.258921443144,1007.43480674242,98.7152957419159,475.777430271196
30.1112802631995,73.5071262729971,1015.00211084973,70.6422878486137,434.923137604262
19.0024790244247,56.1290108405656,1020.79528794109,71.7708752593667,457.83804292045
20.3186277113251,68.4844022025026,1012.47578958668,70.2058325254787,454.230975828511
16.6683872109989,52.0225894787355,1012.04280334967,67.8168919987965,457.893181968625
27.3571224107598,74.2136213919868,1010.10269576838,78.5953052535381,436.822897412451
25.8574123373625,66.4752030998792,1013.18270436992,60.3642938988737,434.488272161373
14.7370773235775,40.2671740226653,1011.15658606447,65.1004618815463,470.072464325848
18.2562999362798,44.5987253110498,1017.05216345907,33.6067271040297,462.469927227689
17.5772133749991,43.9707075576618,1011.65653003686,82.0926214320751,466.26658093242
22.3114302371188,60.3929175378407,1008.78080239687,91.9804554189418,439.040626273727
15.7236058628697,41.0662661583173,992.825671491059,83.9151622516183,462.97982650815
27.4281652468653,68.2434493263346,1005.70785584009,50.883283761417,437.977285357917
13.0954259235297,41.439403611535,1020.41411537085,74.1140976599454,460.229671658701
12.1103083613054,38.0975795807993,1013.65859773993,89.9237014916993,471.235086645468
22.4714472331241,50.9542184490088,1008.86582189342,82.1141314170782,448.992297060004
8.87473610133515,43.3835089726451,1014.93592194892,81.6100662877115,482.7485270695
28.3260092310443,75.3649734013442,1010.23347601528,56.6201367149833,435.578305541395
23.5670070866626,63.4250853565473,1011.02437110324,87.8725306392392,449.11453834124
13.9351130094833,35.5928830649118,1016.33402253689,65.489833990823,468.505053434913
31.5303467398936,70.189991221162,1006.35457216658,57.2837580542562,438.761915330632
28.6282559009147,73.2706774400872,1011.46552002031,52.9343586954153,441.366654383801
9.3561123594933,44.878127559751,1023.29652055671,92.6887573085431,478.745020803467
8.68174827199944,40.845196936613,1011.83554510816,89.4165230989124,479.017110385906
21.2916217284716,59.064631817131,1012.46799387025,83.9950311685797,445.218774495587
7.30919888645339,40.7785466301318,1020.47207343537,90.0721920825598,474.976558456666
32.5256894738644,74.862468030948,1004.86617216811,41.6196942765885,436.328264829713
15.2864167538066,41.8014796252749,1022.72507941887,71.581026755847,466.208485670102
15.0301560860647,39.5153448139214,1017.44824921262,71.76106897904,467.71401844833
25.6506365775776,70.3379650591925,1009.33549371263,73.6398873177069,436.1630950687
20.7472956018043,62.080264437165,1015.67044772575,81.1310139060562,451.547447673451
10.2847792762358,41.6798650793715,1021.41134297137,52.3878557283423,472.519946828075
21.9080691686174,64.575203906873,1007.22662341396,75.8133958236156,441.087429189043
19.8661181459909,51.4667806398813,1007.2740739136,92.3412208670622,449.07549734528
21.9623199140575,66.5984379324247,1004.79734948352,90.0351632325534,438.960755580584
11.9534604508207,44.6937236000575,1021.43995543415,84.3751975833428,466.058831465013
16.1167865434776,71.0939279586346,1019.75499571832,70.6278414026705,456.268578666212
21.1666744201286,55.7847575870665,1019.77040571728,65.2725217622093,455.890012147463
5.99579254372871,35.5490483799864,1011.16964282543,90.5861564724705,482.501259556416
25.1436721382278,57.5990407205278,1007.51211186914,78.3129065997638,437.735350420047
20.3972164040238,45.2292479722538,1014.2928764988,69.0342452722809,462.226033331866
26.8020577900324,66.4937780967707,1010.09737821946,49.1634612729011,439.792597612203
6.45017052808936,38.9374698952065,1017.78515354194,62.7677373842811,483.769680910244
5.28205226570442,35.7722647994132,1012.46542440545,94.3156963361862,485.073086986237
7.90780081743523,41.9870549304935,1021.84024450309,54.7602820881221,479.203426969794
35.6204648753457,68.9953492160286,1006.5326585596,38.567727147187,429.81944023926
31.7553614016054,72.1860006176278,1012.13055311481,41.2744458735765,437.104247828365
29.1717381370509,71.2971132899263,1011.64346269856,59.5298831781686,443.615412067212
14.1643163166441,38.6421892976495,1003.49276910528,85.8100701505293,468.951629928819
23.1265039661529,58.5939514014818,1011.19595655262,82.405855202636,447.786029033428
18.3284378780027,44.8808537007467,1009.04360631748,73.7409341571885,453.124131818306
28.1393815415169,71.2748785111993,1000.5049898644,80.8729924664627,431.396584727427
21.7846939990811,42.2675432438995,1013.11024176341,67.6677812724168,461.673233998522
10.5152701153348,39.3023694420516,1015.27649600927,89.5132914697983,478.298742938695
31.7757530867395,76.0062346486914,1007.87237509904,56.3578118146694,434.086038616184
29.3356167288484,71.4831944825999,1010.09624195892,61.7789447601582,434.537121175178
20.165535698952,45.1411476372901,1013.83147013106,57.9422314981333,448.114274991459
23.1787380926248,51.3520588463118,1012.02150691265,78.5829855304005,448.963539505587
22.5792475705938,47.301599803423,1007.62537877047,76.6005935665044,446.935657430133
28.5483862427893,76.1739788908078,1007.79815219078,78.2337514257114,438.105748643858
5.53641512260617,35.8154806240615,1013.49283429167,94.1434262509032,484.387062220751
21.5919399404601,61.6359905477125,1011.2339667232,57.2329884182655,446.767129749762
11.2419186336998,40.6045595770365,1015.64058372828,57.5974928776934,466.698859045043
18.2373960249007,53.2471722713312,1012.99075685143,81.8827797983901,456.375795622545
29.3030316203595,75.0114830606633,1005.20543183723,59.1142119105371,436.281502344573
9.87332154635013,40.8726077753189,1022.25080400828,77.9028204696137,477.550049182411
13.4183986683547,40.2193461688577,1011.32875983077,76.9419138835235,472.534159340422
20.8137279802793,60.8387452168382,1018.58994199559,80.3111845619489,445.649722100386
31.8662940558816,67.1709440016849,1007.13877855243,61.4321597961948,432.76928425007
23.4914857914839,61.9778219084057,1010.42436384458,49.1419182322488,443.90262242487
11.4829101077305,41.5140170671102,1012.41692298078,91.5276601704291,460.529190221728
12.3274300467684,49.878080296515,1007.6163322794,92.3880267132171,468.50243801674
8.10344525115216,40.5787483810796,1018.19209642307,73.4830765701505,476.977905428581
7.96515063780712,40.4301170005432,1015.51261805796,86.4469953244354,476.204653647619
19.8930964273669,68.0853218286314,1012.64820581807,80.2260393853987,449.0080757511
