"Age","HoursPerWeek","TotalHours","APM","SelectByHotkeys","AssignToHotkeys","UniqueHotkeys","MinimapAttacks","MinimapRightClicks","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","TotalMapExplored","WorkersMade","UniqueUnitsMade","ComplexUnitsMade","ComplexAbilitiesUsed",""
16.9929711265009,28.001321768878,1198.03756422214,161.194101460719,0.00356596113614806,0.000659887550533111,6.99783253273927,1.5439589584128e-05,0.000776816890183511,0.00530553628123856,31.8937404841556,37.982861942916,5.04556195250833,30.0243120758088,0.000996339390252483,11.0001624298267,8.73233046563537e-05,7.96577510545972e-05,6.02228317603915
16.984843195276,10.0359564084198,352.931670085741,84.5689962852339,0.000569753078242456,0.000165530601701253,2.00378191998292,2.0389339512985e-08,0.000149454489811563,0.00207856933867648,29.7865936006226,75.8216909148605,7.53672278785073,9.00572311528329,0.000984203195743649,3.9867811220124,7.9717247830941e-07,7.72455208258556e-05,4.99457511304967
21.9869728550428,19.8304893086091,1593.45780377667,131.051377939824,0.00585523951633986,0.000450565305845479,10.0012528227405,0.000422502218094609,0.00121413568348892,0.00347997198790662,44.274079879659,57.75236185053,6.1282535504734,24.9950781555404,0.000942109854205747,9.02095090432106,0.000137677384649089,0.000488392930649738,4.99748570515235
21.1020507655921,20.1298378857154,719.017695227625,82.8805770369438,0.0047986638461344,0.000506628299635701,2.00079199453223,8.11826028147195e-06,0.000210823659713538,0.00250170831370194,29.3873755717061,77.9512696660198,4.52763547452783,22.0177842779419,0.000651870894284851,9.98750453500231,0.000112353700012341,0.00031911213614043,2.01171434215426
21.012499940951,12.0678667321016,515.565036933987,75.7349685458597,0.00247552485127307,0.000297705266434494,1.02338618031171,0.000108417293617384,0.000128470519731308,0.00254518188619145,40.3539544130655,77.3662675291484,4.68030488651953,16.916645746559,0.000850815874893892,3.97434400449251,1.28432579594473e-06,-1.32209584283771e-06,2.97226995231944
30.0185222497853,28.0935973142025,716.96431835872,117.590756108835,0.00306476198119554,0.000276154219969927,4.01025824601302,0.00018844720015066,0.000109779767962446,0.00300327513287138,29.8021276045864,59.8362178935858,6.47968589148575,23.0113274039657,0.000872879337434163,8.98051674594935,-1.42490650575409e-06,5.98505277531054e-07,5.01733000353918
18.0171736709378,5.78022126921473,254.001799585645,70.1895038233865,0.000215409021084048,0.000201950197016191,3.95849024837102,5.92947995194053e-05,0.000206521608952994,0.00146618277998766,44.7769973659948,112.870942148021,9.14157368157748,11.0027323519578,0.000581221201138337,4.02043378183485,1.39958174006327e-06,8.50050468790942e-07,1.02348104152291
25.0845401632978,16.0159731827033,-184.156677153957,69.5001829366185,0.00273007723647853,0.000525964461257595,6.99015217401955,1.05913292750315e-06,0.000127138239098035,0.0033946990737149,52.2541320103731,76.860208535234,3.11057034103305,15.9733242089322,0.000544823287025133,6.99147258388215,9.0800308701448e-07,5.7142578839996e-05,1.02366571022669
16.0396310429683,20.0193994568723,1058.06351375279,211.084498858804,0.0148877937271303,0.000678897095377134,7.97723674769192,7.55728312697705e-05,5.10546095332766e-05,0.00542909664757475,25.2699107187532,38.5929290020854,4.38728910676957,30.9930741596824,0.00149000353031732,5.03033615837961,6.79550326955858e-07,1.10136762138753e-06,4.99076980350207
20.9879073795326,16.069415490886,396.593445154691,173.72027494169,0.00794555057747707,0.000112066019618056,2.99919330665343,1.03391324866192e-06,2.49862049186129e-05,0.00338318843281228,26.071832059425,53.0402014476306,7.24347543890274,10.0429177238268,0.000552331267891442,4.02548986554217,8.16925491493423e-07,1.25179126267333e-06,4.99373077666701
20.9855573392857,15.9957821536048,778.266134086017,199.958545670623,0.0180975431787743,0.000460139731466992,5.02016286896306,2.85749587263114e-05,0.000377527715704183,0.00476441134272198,30.1093675438621,46.1523762416491,4.08147133151382,20.0334475031936,0.000821623153097235,9.02783773909707,2.14474561660472e-06,0.000231355783214637,6.0069202518046
15.993869949153,9.78757460283654,1007.53858996638,114.802635786423,0.00259273674045504,0.000275627771187561,6.9909382139759,1.96930711784965e-06,0.000372762492012393,0.00343996111583093,44.2265190389238,63.2615019284392,5.61071323737493,23.147968768774,0.00159806650437213,6.00326935027998,0.000429495262507314,0.000137883770201017,4.00642422374968
16.8699516473684,14.1315726786911,662.739316811162,56.404591068491,0.000378418232355648,0.000151768374502773,2.97075093013334,8.17638884585273e-08,0.000374635545850964,0.00347433852417828,68.4356315951444,65.3062303339901,3.02179598509725,25.000134873352,0.000423785330482654,6.97223847489068,3.48654700912638e-06,0.000103213343370361,2.98637486361824
23.0206191031483,2.11846688678784,102.606164433146,146.158108298857,0.0040943105580979,0.000475970002001504,4.96504255264782,0.000408084435897497,0.000263440564050609,0.00399040820612301,24.8176205744221,45.5013183151349,6.03090334080408,22.9100853081373,0.00115552562820099,6.98090847848288,-6.28907529545788e-08,-1.4434904963071e-06,5.98650640900791
21.0713597218688,27.9443754684866,1203.20721109092,131.723251456471,0.00550214474884294,0.000178924808208432,3.02789299326833,0.000369721838281759,0.000191496290356861,0.00387635830303029,53.8966907722466,54.5066366292536,4.84321400499424,17.999641731093,0.00135076511316726,4.98768236716598,-4.37835954947297e-07,-1.87180889085784e-06,4.99970805467494
22.0878720518105,14.0634201691978,629.230817365317,135.515522539505,0.000730392981983266,0.00031161740402538,5.03194061276999,1.71006582596684e-06,0.000905701286940925,0.00400601610639263,21.8982941050701,47.5362360027146,6.23952571088612,12.9134632783492,0.000983251502219938,5.9926244463595,-4.50050527386281e-07,1.79079920242006e-05,4.01082294801027
22.0439040545807,27.9910919172243,2523.2628747401,180.292421960469,0.00540676145411323,0.000586520337385546,7.99163373018906,0.000885288573423953,0.000436574868119393,0.00519482821797536,24.0046163925981,39.9803652734728,5.30962321431424,52.9801302181865,0.000623705066548856,8.01000951481392,-7.97195561552243e-08,2.85428013167128e-06,7.00949636377062
21.9746895235545,11.8787212856498,700.249248416905,108.477164650291,0.000136245511545162,3.86640027857144e-05,1.0030177511448,-9.12594669315844e-07,0.000303735521484409,0.00334443019496185,34.8796247962089,67.8933058705306,6.02159599236785,17.1209037764993,0.000692201572819909,5.9708607340028,-2.01106520855347e-06,-9.91288279864342e-07,5.00953981844799
16.9378555572132,9.78217319234541,360.74299156512,137.035182958378,0.0031315658022264,0.000575573839733886,8.97547935566423,5.10319700032981e-05,0.000564958603221924,0.00296390354521638,21.3993954695757,61.2720590123169,7.82485274817768,15.9695449895073,0.00112831714237997,6.01224734433957,8.72849875735651e-07,0.000543224245826605,6.01169887779178
32.9868280846755,24.1042603567048,597.104784950446,82.2984468305049,0.00332831581095113,0.000397787578533658,5.96503658224591,0.000129606965203889,0.000483491897788368,0.00256234179046463,40.2938106131871,87.9996753023384,4.99007066984252,14.120881939504,0.000819950639837811,5.02696979154494,0.000132240492505006,0.000594199077412513,4.99944815854788
19.0241692046886,11.8813331130286,85.1328729764093,97.521154715532,0.00060192735430545,0.00011312410145306,3.9991056204792,-8.31044726139444e-07,0.000123141671719529,0.00260580832359382,32.6282903304093,56.6351446430138,6.14726230861403,30.9740553740477,0.000429319496668629,6.01875918828785,1.00623838070071e-08,1.70330421708389e-06,4.00867527863344
19.0822280261195,7.902943250017,-90.6100921889401,105.157530353936,0.00160058029275197,0.000270550724578219,3.98534068490976,4.77078302960506e-07,0.000238030762086686,0.00244833449133172,37.5117242449674,65.1980306297223,7.36729333363571,13.9802691205432,0.00150248343889976,6.04830171601213,9.67022680215342e-07,-1.22639027948747e-06,2.99163977614344
20.9781712742747,14.1314712984039,2519.22180804416,134.091111026636,0.00609486355937768,0.000319944014866866,3.98839868328834,3.18294577487839e-05,0.000871819837223181,0.00362258559769385,36.3716418707525,52.894833495512,5.50928458816875,39.1064358928392,0.00104980480657571,9.00813039854919,0.000289430009394325,0.000455744065786768,6.01460016122702
27.9759227362938,3.82603300248673,693.112625112784,110.392315600279,0.00205231409627326,0.000260092361328266,7.04357312006386,-1.71776170510135e-06,7.91923163349421e-05,0.00360692336239969,21.0483829132961,60.0217683800377,5.40299130269591,23.9599341189394,0.000854903522419992,7.97246856323042,-1.06514749884402e-07,-5.55715515422773e-07,3.9890370149348
21.9868238069265,8.09475911660367,1092.54567188179,96.6692529216098,0.00310255634609193,0.000404867819559614,6.00221697257554,8.52813285878704e-05,0.000421480208481301,0.00468238962376529,29.2240368390508,53.9461131573502,3.44308803554388,21.0267359633329,0.00130867554785934,7.01659392320905,1.92821661604228e-07,0.00018272831411556,4.98976941208296
26.9587196460443,12.0090308645241,292.131188012356,76.7296876476782,0.00149254118462348,0.000283523858548378,-0.00364273673088851,8.59587240474326e-05,0.000563942964250411,0.00231338538822153,42.8930157127534,79.8452118878562,5.66900057816118,9.08886827213684,0.00101499803730204,4.00874351155357,-6.09939212792451e-07,4.10143130122093e-06,4.0004814863509
23.9538145305232,5.99416349034888,714.697875557001,112.776998336691,0.00357134596561139,0.000387625685088154,5.01299986046623,4.51005680245854e-05,0.00036047770547063,0.00422988826539137,34.295161982392,51.4890943397212,4.15801150370205,23.9641825185795,0.00082310281285612,4.99027585872553,-1.00854157996597e-06,-1.22137860449596e-06,5.00236462785194
22.0523109799028,28.3449184176588,-38.3486755875449,87.001240053987,0.00172248052655881,0.000333729954263859,-0.00339799673027723,-1.1220809415579e-06,5.96574818437014e-05,0.00239906275401709,44.4205512970512,76.1323860342248,6.28617750959807,12.1213843975318,0.000559458080364752,4.97577621867626,6.69397985962964e-07,-3.68924937067465e-06,1.99080469007475
19.0537342552241,1.91267805802715,437.147927143193,117.307518891172,0.00555601717949261,0.000639837845535177,9.98919270328642,1.20107799454575e-05,0.000108943601492267,0.00431511907266076,33.208745559276,56.3153167540855,3.83433140134975,26.9545740717613,0.000997863507980131,6.00408747761835,0.000136567949493217,4.72649028439868e-05,5.00959081751825
25.0334899989733,4.11932648464562,160.508443058117,118.994573846764,0.00592589062569112,0.000417326737486469,2.97419258074393,4.73453826931464e-05,0.00034344159929316,0.00214208976206751,70.5145033904376,76.1303168838028,7.74267404250299,11.985215702759,0.00101920975160547,5.00970826094191,-1.08725511693275e-07,0.000112399166311524,1.99120337987942
22.9829231602075,28.2246429231471,755.95968079533,132.195787607072,0.00519514554650869,0.000526371140293815,4.03346182297747,0.000276062652274052,0.00018860456243228,0.00439005194593903,35.8647722650163,50.8592294067669,4.5267116267825,30.0326966021966,0.00116407138519324,6.98815964381703,5.16916240094152e-09,-5.62943497840137e-06,5.03261477230754
23.0043877502995,4.11418319330039,306.204003238167,66.7804889401833,0.00154987620436379,0.000397295920770401,4.0363744930863,4.19610792460146e-05,0.00112814334482983,0.00166259955144767,49.5719885663586,89.9536616335182,7.12166819109407,16.8888429463406,0.000828344559780266,6.01143905359382,9.57442338725932e-05,0.00027572081300882,3.99895573345662
18.0820270948924,20.0177460768798,1024.52214852167,277.049723345807,0.0132434175762388,0.000525353161197956,5.99055551602873,1.46427573653676e-05,0.000700530953882307,0.00695231256700202,16.565971327679,24.3502082964613,5.19847362953193,26.9708687417675,0.0014823322316904,9.99971428457803,0.000144512282898348,0.000192727358775627,6.00536650451504
19.9605181215347,20.0746144804472,1085.53508865843,199.077401228695,0.00830275780738084,0.0006304160477261,5.03267527732675,5.53504543166944e-05,0.000921597231260795,0.00416300207112212,32.5471896724674,47.7431484464537,6.83534533938983,40.9454821486781,0.00182625430415137,5.98348348048036,-1.76123009806701e-07,-4.63121171256598e-06,4.9911786055074
20.0733515195734,9.99159548049837,243.769705437497,55.7835257641117,1.85826299411422e-05,7.75349191886589e-05,3.99344822087732,9.38874905750645e-05,0.000532877250431561,0.00224508306317737,41.7232713102217,91.0529201690762,4.61486474601581,22.9439617126427,0.000420175850850925,5.99296860957604,1.69692152575726e-06,2.08817397385414e-06,3.00335408494733
26.0070104383754,9.93217394667006,1068.19677506304,121.186302943948,0.00224437311556106,0.000332212009411809,4.97776810573784,4.91655339050081e-05,0.000150825125253312,0.00587325204355106,31.3004092956313,44.3693277392924,3.38792689576805,23.9515954079553,0.00108256011421943,5.97145183016209,0.000110413174190937,8.6256908353574e-06,5.00011421333197
20.9572201808976,11.9406230368109,1366.12935185716,151.60898875532,0.007358259853446,0.000593615427120254,4.97378724017989,0.000101222860080688,0.000200993994233367,0.00280774132270716,34.3022862009057,49.9981068150984,7.86644083062959,13.0065577970809,0.000955179429311386,5.01587721095343,1.08632644832657e-06,3.92380523804475e-06,5.9878690728231
21.9893672990478,15.8085918509531,1124.33623183531,134.543247195844,0.00634473573422287,0.00054096546907068,3.00017572382872,0.000167944234128984,0.000204096919245062,0.00371890391668159,34.7112019765627,49.2712275220468,5.24752680790455,24.0045902747928,0.000894538240245796,5.99332425688539,0.000315006970230097,0.000443238135853364,4.99671904131175
20.9525684719697,20.0924595620641,105.795368100663,153.852899568164,0.00294810041839892,0.00037184748572376,3.02663514474618,6.26416517203681e-05,0.00043437246434457,0.0054671966066378,26.7348638243552,39.1293034164468,4.64157254718109,26.9935802508769,0.00114963822183765,7.97735978582165,0.000187132034969804,0.00059138245777078,2.99053973946566
17.9939894249173,28.0950895990853,2501.04239565073,102.086826707152,0.00265641950255121,0.000463017933577728,4.05790512651296,0.000326543340440627,0.000659795463922212,0.00331342740909158,24.2122278826928,61.2110552013828,5.15646124520014,41.0213503334097,0.00116945834493704,9.99484452504934,0.000283178495204011,0.000205894623832099,5.98948766778241
23.0228324010515,14.1672521562411,1290.24769521151,190.306055564287,0.0166229783281146,0.000647906306421918,6.01060720106758,0.000121439261132578,0.000350602236084024,0.00389859428540348,29.5139907941607,43.9400225545454,5.02019657553706,15.0074058134356,0.00092770989843365,5.99544227630537,-1.35505645674465e-06,1.77724677942304e-05,6.00740795769309
17.9934088015235,24.0074139672856,277.114311966309,38.4911855257835,9.34443749664487e-05,3.68268834333221e-05,1.99212421964127,7.67337941245109e-05,5.9301645088726e-05,0.00202810467265664,76.8840951926899,122.537514683567,3.61709476722596,40.9537545767364,0.000399985898973058,7.99094032669924,-7.26447240238601e-08,1.24668463286799e-05,0.992023951683643
43.995919192071,5.94111102315319,213.772252610819,89.0221984335493,0.00451072605872242,9.76458402460799e-05,8.03094789219296,0.000153122838524155,0.000143832871797287,0.00233920349858122,20.3472798599887,74.2192895096608,5.45724521738923,24.9173326394783,0.000495926477080209,7.01319676584823,-4.04705518243139e-07,-5.60680766077045e-06,3.99421374868321
16.9711952772814,5.84376563688181,125.913314515805,94.1203159858602,0.00514486936889066,0.00031930030318225,1.01286887865913,3.08076784312631e-05,0.000287313538338033,0.00382808165345186,40.6084532070608,60.410246086827,3.27291934368223,12.0526567488008,0.00125257787611816,4.02313911971851,-7.67963693986978e-07,0.000207297126928864,4.00095977192451
26.0152179852064,11.8592566418567,986.136103406833,151.60177985192,0.00932666201081751,0.000635244238838247,6.00108960622936,0.000105012089131143,0.000330997223310248,0.00321924971460757,25.4843659619797,59.3398193601903,6.08652889684393,24.900266064121,0.000915803786557951,4.9920923387536,0.000233758464533016,7.2523768579183e-05,5.99168213838867
23.0028447227636,5.96536821362855,265.170500540815,103.445243238099,0.00181304704165169,0.000273506282047045,4.01266700907609,1.23337301011444e-05,0.00144005922997046,0.00304640898043305,36.1206475194077,74.1468897362143,5.74709721646789,32.2128504683043,0.00109059094160037,7.99249672392398,0.000163559732048642,0.000201445934479573,2.99039124056485
23.0022046440667,19.8573569731688,-66.7747700109453,59.8318890809404,0.00091464313104116,0.000201828783359954,6.01702888185436,0.00025223893662704,6.40056466775717e-05,0.00233255185433135,38.881536587158,92.6259376017515,4.7112022086474,20.9973996082921,0.000708440263230642,6.00980054090587,6.19094271597851e-07,3.03824033398862e-06,2.01760525539861
21.1283153303439,5.96914678489794,627.515938961583,133.883873878007,0.0044863240192179,0.000418029521564169,3.00517519457573,1.91852184176116e-05,7.61813359437058e-05,0.0038776126508401,21.7590715140565,50.4058237413534,5.50376171776843,28.8948226309148,0.00100415795924052,9.96042388730031,9.445751668217e-07,0.000560811715406046,5.97668816777196
25.0261213317301,19.9313632144955,965.75679025701,104.266805079257,0.000862234371942817,9.45541113971506e-05,4.00924363219883,3.93988771496595e-05,0.000144026636964094,0.00287571721177867,76.3963124815607,66.2632181644845,5.59070290810206,27.9944408155065,0.00138183877201327,8.99569673122393,0.000307896724540149,9.81407562246965e-05,4.00143299384
17.0260500485514,28.0505197106789,418.852411738257,107.760132211507,0.00531376717791106,0.000308585609848086,1.96604697669969,2.07030074978517e-05,0.0009977757828296,0.00249472149026277,76.6023503050928,74.5669476516792,6.27801467618986,21.0073552980553,0.000727645362394516,8.99244722137746,-1.34773537482419e-06,1.98789960388738e-06,1.99988052571013
20.0313760896861,15.9333694109528,518.203745300124,34.9560506632166,0.000552551612342126,0.000116639758056186,4.964205248822,3.3230563886742e-05,5.28563760798946e-05,0.00219384133234736,109.448715233467,103.988747657378,2.79494962333975,20.9997493159955,0.000345601072389604,8.00341672366878,1.17587250170823e-07,0.000102133551876265,1.00039484652861
20.0452910965753,8.05315217413699,344.026037511767,92.0706784426387,5.53578328288292e-05,4.766144071996e-05,1.97980557513166,4.73097504206866e-05,0.000405144636646379,0.00249994060881403,32.4223360790755,82.4291756168688,6.95098959541174,24.0276874453098,0.00176556269499825,7.02461151868835,-7.40447890194462e-07,-2.2147260194624e-06,1.99320879865647
20.0020549238484,42.066331568573,980.653518337188,164.517267572674,0.0086640111933766,0.000528365271580707,5.03539156453302,0.000378342882783893,0.000294136493582567,0.00583388345705375,29.5371496166905,42.1521140546359,3.86715599060816,21.7998545890042,0.000955499544685088,5.00177471585667,-5.68707511373273e-07,-3.18514010191799e-06,6.03951156061818
24.9873402816879,8.03676330149565,158.914660181077,104.918301015749,0.00352161676959324,0.000472395201417227,2.99230493055165,1.68712443724801e-06,0.00019192884910248,0.00251466885563273,49.6870467663578,66.7605952019293,6.56158316578592,23.9783766092657,0.00115019203732014,6.00082779084561,8.83886648292175e-05,0.000106381930803229,3.96861069442036
16.9427315849604,14.0325306171937,112.103811220572,112.201136765842,0.000827554097034233,0.000178314797555738,8.01034402581729,1.08715791537873e-05,0.000149192805843274,0.00315442247425404,43.0491360706859,69.8099401569866,6.71803108074876,28.0788286610095,0.00110596126703537,8.00756697575425,0.000257901539626337,0.000642563981675859,3.00543163916093
18.0190657213821,23.9107370331254,1476.61392137312,178.800792083556,0.00561856177302275,0.000339549957040645,4.0204750915959,0.000245368599525524,0.000719324412651979,0.00472370605938503,29.4075828450686,40.7332437301251,5.81010684927445,21.8654976490061,0.00147227000267837,7.02803394968283,0.000176393365939445,0.000618544363865073,4.98258254285242
19.0089266196239,41.8790660571244,1328.38507246391,106.912533756718,0.000622412951993345,0.00031206970651527,4.97794488864708,0.000413738684502978,0.000329472835480538,0.00432851094990314,18.8218910502785,48.7893499620307,4.69930654373827,28.1054851822886,0.000679588579227261,11.0175384800548,0.000401124380181972,0.000529213306355836,6.0076737763001
21.0072411041676,10.034542293001,311.761499858749,76.5514684244634,0.00118101714438578,0.00022027703927905,-0.0063444073196299,0.000128177729259426,0.000436228126189368,0.00212056849501687,73.5970307447956,95.0021367700567,6.62842636563332,20.03903836035,0.00132042672073841,6.00452959577478,0.000115829783762692,4.6454681413419e-05,4.00109711898816
22.0978614813382,13.9306711791571,1477.38826392035,49.0584186616485,0.0011317961325746,0.000416728923524912,5.0079951736317,-5.92957777404062e-07,4.55997515315758e-05,0.00304304350381245,51.9207334537662,79.1926840222079,2.76474654012727,22.0027715272147,0.000412272815308253,5.98986528872847,5.96751324254724e-07,7.49614655791065e-05,2.00630245002333
21.9868492081092,6.06207764224339,727.211271156825,61.3244408954767,0.000893456187547244,7.79474796840796e-05,1.98396932478368,0.000150703442177999,0.000230970040645707,0.00312566684496871,42.1982164115897,58.22923215474,3.57639909531811,22.998970317107,0.00080773861295571,8.01495815328517,-8.74348415543195e-07,9.13715350674213e-05,3.99000013258003
22.1154509141045,6.14729978702407,847.31262941098,143.541387721578,0.00146111073862521,0.000312566794337726,3.99147669235661,0.000202329949627133,0.000638925093880978,0.00543525182485077,21.8702485743207,34.9660880551319,4.44380104192866,43.0141949860107,0.000902264366928297,6.03714277636324,-4.65947434392381e-07,7.28678509509131e-05,4.9924371569581
18.9990921284592,14.0361774810504,793.226413662471,131.052386583882,0.000806817466913714,8.77782573295301e-05,4.97263030554094,8.81609356195907e-05,0.000623058241439696,0.00372372912950823,32.1288112113278,45.4846311549806,6.37921402946998,18.9944281035007,0.0013651642445934,7.01791308424843,5.95773430123153e-05,8.77404144638596e-05,4.98655426728688
20.0692369040428,7.92746997957294,107.290790862252,143.325995198898,0.0047208881418291,0.000359907033029423,1.98700149760915,1.49701837987885e-06,0.000539530613130024,0.00269113382195285,47.0053726214789,69.9086606610511,8.29289397036021,17.9846182508362,0.000719844725436253,3.98557964375907,-2.35128383802948e-07,0.000448051342930539,3.97889237615477
15.925679384189,13.8598443861651,647.612223093099,57.8261434799494,0.00100795790011068,0.000408961447962895,-0.00907021691342074,-5.03202769189568e-07,0.000196996280659263,0.00265396513258073,57.2741316737676,78.8766181036086,4.11048829759937,10.1028671606252,0.000808477883850602,8.03385241577654,0.000305507585235447,0.000201779860226399,3.00285817607797
16.9998637080454,4.09046560299624,284.898023324027,151.20506755874,0.00485779729414978,0.000543406898145834,1.0021005056552,4.1766124379272e-05,8.70776331063275e-05,0.00316334257680876,27.1304506394428,61.7999127068344,8.25256388670833,22.0536972409658,0.00164900548475503,6.01679465684471,0.000237128641979171,0.00020942259701856,4.99624984458882
31.9733946209927,9.76950018593892,679.781938990979,54.2579616315921,0.00133314512382827,7.1030386103623e-05,4.01176921761724,-2.89335694137241e-07,0.000101583042479837,0.00160148733351449,21.3896960886866,105.282292515427,5.66538595802269,13.8869613758784,0.00047301753910853,7.01689710762703,7.44338068214968e-08,5.64483778896379e-06,2.00431362991716
17.034707451624,24.0966320393667,540.335117452761,171.587303193854,0.0144522255076662,0.000738886488766888,3.99434965997267,1.13451183226903e-06,0.000847784177327245,0.00302848514602468,31.2165480788562,64.4154465965057,6.70848328844598,31.0152406190664,0.00113694914416047,10.0279645316024,0.000194801348372136,0.000228397779464939,5.01952214241996
17.0019559315413,18.1264786004215,283.855509620779,114.965301035518,0.00268113185504444,0.000378995740986223,5.00224381199225,5.55802388072737e-05,0.00181098372477245,0.00282441231395414,68.0351210270648,68.9714393486039,7.537449859668,40.0164108459951,0.000942666224341559,8.00835316255801,0.000475716305838506,0.00158318007551789,2.97945657212576
17.9726314526317,20.1544712581378,932.122088672192,116.412099519124,0.00198057772960875,0.000304162702276126,5.99673483858527,0.000312734955586992,0.00121622472332251,0.00354864707052034,42.1207540946201,61.6265890271381,5.5051793561239,33.9507886027277,0.00125968963210029,8.00647668770782,2.32596153639081e-05,-2.34465905069448e-06,5.01154647618876
16.9344985237576,27.8907040477787,1589.23557660101,163.619615609296,0.00564017787137497,0.00044751741730156,6.02117555636242,0.000120024999386713,0.000655871374667559,0.00434706989478174,23.3820069395107,41.6704912441955,5.66452119759821,16.0087801180968,0.00316553971039273,5.00622336079088,-4.56173684043578e-07,-1.56348758720818e-06,5.98227972661328
23.9875030382606,12.0697508833013,2391.99129590208,135.727823974233,0.00421923513807416,0.000346548459054531,3.98667915937656,2.27188861210492e-05,0.0007130619256658,0.00319360630620677,31.6183923743396,54.3275998811406,6.26151999216448,18.0074541863034,0.00073306921511246,4.99610177710972,-7.07708499450444e-07,2.56426811334391e-05,3.99902371786409
21.0863956374753,9.96693115684221,623.248107983784,132.250334671626,0.00568647295757282,0.000575073166957575,7.01085049765315,0.000891913843900394,0.000589309593253205,0.00466103740464463,16.1782846953142,46.5628934882258,4.18513437019743,26.8754136159775,0.000776444580849802,8.99464858845291,6.0093773834606e-07,0.000503506427263921,6.97104345496328
20.9695666721451,23.9212570265431,413.441300773805,105.372836104804,0.00271282967233535,0.000533406014722012,5.98880235880483,2.47022586484396e-05,0.000112907769973684,0.00443605380595094,26.2620215533429,47.2914297348745,4.0222557871141,26.0649929005178,0.000731061664368566,8.99100284196888,0.000454747416992563,0.000366003641295751,6.00266538548445
