"1","2","3","anchor_ratio","trans_range","node_density","iterations","ale","X"
20.3233395024474,24.4287480402678,9.69782507885693,15.1226270400764,19.9993415507898,99.9904197982467,19.8458346944884,1.4361524640571,0.394142942607139
14.9857254952387,48.6663733545095,16.6320859031078,15.0395314579587,14.9676250721092,98.5881412763493,30.0227041659836,1.31613275336983,0.99144453453022
13.9407298251774,77.607179747851,15.0178396674658,15.0474741830028,14.9928489844386,199.857230162823,69.8709527005404,0.737008117793202,0.204437902401537
24.4109482887911,12.1080343747099,20.2918007641915,18.0902568888233,22.9697734911555,99.3651497093056,15.9080547163578,1.53622029882238,0.24664921521164
13.6911171463059,65.6782570100045,18.4722464645964,14.9548531463994,14.9626450802022,199.085394332197,49.8286319598284,0.889956274368539,0.160439666835899
18.1042764482439,10.690457577072,22.0673929715182,21.9449241323873,18.0385300682772,99.9316496317262,18.4002195118472,2.56891865952481,0.664334715684417
19.3960968796995,37.9694513992208,19.9564085199254,15.0111587775385,20.0188096602121,199.481147454178,30.4720864297372,0.871554855923755,0.266772677007609
12.1080235232549,46.448753997746,31.8171004723501,29.9603702391177,15.065815541226,99.865563393189,59.9115048224983,0.958386721443874,0.248918100448447
23.5230967054284,43.0087989259105,10.0473605897293,18.0319200394956,23.0029281965497,99.2530710107303,19.7817972284752,1.28593435613144,0.37449647626272
29.0973916550753,43.5646950223558,32.0739459121936,26.0039954405517,25.0147453144714,300.960243282007,20.6147747672378,0.59607941179269,0.0403602527654239
20.9962573139459,70.8629701316553,14.0809620499126,14.9765403706347,20.0280184022922,101.069827236502,79.2256986985328,0.989116020979642,0.274097190584427
14.0280485688541,25.0119026958642,12.5139381527329,14.9458305180271,16.0280890752321,99.602598479965,19.9952814416296,1.37308024139441,0.445376140341505
13.5869379581139,11.0685556623797,23.7711316659747,27.9941412752922,15.0093827232327,99.6071610256075,15.7956232788072,2.26682246844802,0.622406696364466
24.4401887703927,23.1637400431568,30.0153863913202,25.9731165967314,24.991994174006,300.37760215655,34.9725647783363,0.51524312121526,0.00576766243155075
15.5704813125988,23.1444180068962,29.1342524622177,30.0575319147957,15.0128679543068,200.330212434395,29.9593458743196,0.821026349519091,0.353951720086367
14.6270779612997,118.135003473493,12.7660607482481,14.0378381526249,16.9566377380026,199.825857090217,99.9138336609799,0.585291033614697,0.123309433027212
14.2475497239131,56.5123296510531,29.2021158899864,29.8995662126361,15.0022303308607,200.749516848793,39.8813285219849,0.774240021537857,0.249251869208074
19.8247100097403,68.9042988320819,18.7378419307549,19.8801523678791,19.9492425931055,200.479713063915,49.9102609532985,0.569885007507849,0.0851246759190646
19.753702119084,51.0125450901307,10.5248614940454,14.8981267885802,20.0030588597537,100.578312622636,49.7716919131652,1.17779552348499,0.374593969102861
20.9485920661481,17.5198730332476,27.3709030154746,30.0124599594803,20.0283581407063,100.694655636778,19.9157089239398,1.09862069905568,0.277965118727835
17.2846442566887,75.8656146883136,18.8521575752141,14.8999224135698,19.9687013619115,201.1967209116,59.3355227674556,0.779895622934212,0.164335358074733
19.9810007271676,7.74411077717996,22.881385388545,20.0932335601503,19.9957884927599,100.3346571935,39.7074776252248,1.23541670615407,0.598800016766702
14.6062730889143,30.9043527141779,27.3978266742833,29.8976274017525,14.9849865719596,300.120838057341,19.8117503952424,0.549506778554871,0.0501348150209415
14.5472231627486,23.4323676462124,10.5373713035955,15.0066808094736,15.9898168542163,99.7693734808784,16.2323647266238,2.18342793819893,0.471899987729083
21.0969092365065,120.01120731775,30.0230407376334,30.0639531803509,19.9674975978796,100.226720519666,90.2848167109418,0.70772612140665,0.157342674816454
22.7938399176155,71.6934329162146,18.0999696188267,15.076230845226,19.9826647310806,199.320287409131,69.6652361963692,0.616055482425597,0.0705517847154679
17.5872365764063,47.537100216661,18.5439722165216,14.0037563558432,16.9886368831524,200.052313645262,39.8100244594718,0.856151416748095,0.264928045094853
25.05669418287,22.4173940525885,3.2960951715194,10.1034065866829,24.9753429335498,200.23041961082,24.5791970430798,0.776120936584171,0.175452450004122
22.1990007104033,19.0993607024727,22.3723888584067,17.9165727460647,22.9497837266599,100.281825093991,22.1966364736311,0.987718719655289,0.182920902628037
13.9767987303973,99.3019627420912,13.1530650748659,15.0066140324118,14.9829092302851,100.008642919231,89.9341317477768,1.21119515784513,0.350432754292989
16.0660290711561,67.2914460817909,13.8486310010111,14.8952503636708,14.9934148179039,301.134061508242,79.7485697386883,0.494723213331275,0.0941593820307529
11.8145516468272,3.63991215201552,15.987417054628,15.0995778382836,15.0212252470339,299.572391909712,20.0750589775111,0.755316929119656,0.129008621071397
16.2482072493098,54.5702348742657,19.828402665744,15.032504198023,15.004234080504,201.821900720399,60.4295220315932,0.624636675843567,0.125140574639633
15.396505475236,67.6018077229684,24.0224268254902,30.0654789815433,15.0374475408775,99.360166740094,70.2004647131404,1.23147884013306,0.286382329207109
