"1","2","3","4","5","AT","V","AP","RH","X"
75.2178712590365,26.6253055099135,1009.03559557307,71.4478524119761,1006.05103250343,24.9038256746002,70.4553590830619,1006.88248030673,84.6663129117914,433.057643375195
45.451798688181,17.2190480944894,1006.01178405236,40.968101089237,1009.17714188872,19.5988437119798,49.8845891711862,1009.77337386947,99.917847014205,449.360267060557
72.6023181981545,30.1650865149485,1009.95879004127,69.5858256611646,1016.12130123295,25.5970803065468,73.5620851497202,1011.40865395746,81.3099101574562,437.159540419113
45.9027285269726,6.32501248883316,1017.46347761497,45.7679722677184,1013.30139078616,13.8916454361846,40.1094970054607,1013.13779566666,90.8155539219031,464.390059087005
67.8120266232897,24.9770234719442,1015.79385842974,59.2891324100981,1014.8167931678,24.896648772224,65.0693927575438,1012.69124336125,76.223500806252,436.289065908553
47.0322394027564,14.0574269152139,1016.74609574865,40.0901373597491,1018.85386488675,17.4558169176481,44.8516480179169,1020.4878135278,54.3053088766219,456.997989717175
57.5216723360428,23.640964610976,1003.71980735941,43.5620893464201,1005.25494815654,24.6560155396793,50.1404076518851,1004.59942457793,70.4385970978835,448.417807102004
56.2625679394126,25.0784574462302,1009.86899093754,61.1299430016138,1009.94768862636,24.0212208862075,50.4239763497019,1008.5379743912,67.6295724107047,443.533175305836
39.8618895908743,15.44900617792,1013.56085873899,54.7488023247982,1014.97414502172,12.0848523876788,43.4798122971981,1016.27515520665,74.3360777966131,477.853589501244
72.7297624937837,33.5040236459839,1003.98481312422,76.6574395291767,1004.05747546908,31.6209867363887,75.7922454589121,1007.01350443182,72.4869476845435,441.4716185536
38.4737735120232,5.86843983958889,1006.51515027704,33.4012000532341,1008.81672146775,5.07976649094702,39.4443513577719,1009.73069710761,94.229751800393,485.605921022235
66.6022959453923,24.1619099897414,1014.38768852198,59.1308531409961,1009.64951781634,28.9066872435123,67.7806817283067,1010.85103628843,54.0589905230956,444.97808082095
42.3550828919277,19.0541786091313,1013.71928827566,33.9497509250226,1016.97719781225,13.4505930103789,41.3847861723114,1020.14189173715,88.7571548860633,467.058833881346
49.6271284593868,7.72495995990267,1013.89318278975,39.4654693604006,1019.04935645635,10.8866573553995,40.5904182362043,1016.56667739301,64.9903598735012,482.205990452951
78.9133782713686,22.1794456693601,1010.41740453666,69.5247737459988,1004.24949414468,23.3413405301268,64.7023360198744,1008.0896844003,76.6749799913862,443.863568253361
56.6930116348627,16.9438609375053,1018.4601167826,65.121119191107,1019.69212137052,18.203713745869,58.4975808444674,1017.36976542167,86.8414500938675,449.40037360449
63.266266079518,26.7650430805087,1010.91923487614,65.2672013423531,1013.80196617989,22.7678479876122,63.8120810826341,1013.18211973026,83.8390889777269,444.393452365636
73.1548846186092,28.5193580426159,1016.8190841077,64.3690001545209,1014.74742389891,23.3208652252732,64.0287655819322,1012.9729655747,88.4191953677879,442.675005712549
40.0790252265852,17.4110512852426,1020.94381151332,33.6697749676936,1020.20577690435,13.4810076746783,41.1781350020798,1022.13770558223,82.8466416104443,460.5738847683
43.5232001345195,4.48288022237756,1023.84399743117,40.0984010595104,1024.9106580509,1.88505608231385,39.3402209224048,1026.94724089216,76.7890870907298,490.820671539533
61.9931467500713,32.2314468347766,1011.63222460643,49.98218801478,1015.89235513302,26.3969426516282,59.4430176049509,1014.04437495811,66.1688088032052,438.764909644624
40.6263004959241,7.77741613135376,1014.59244318021,30.4259507288273,1016.09588398665,9.49834957637162,40.6993976145877,1015.58998224636,75.2408671695495,469.567318812281
55.8176003370228,14.7000900572627,1014.69596927413,41.3446939908949,1010.82271835728,22.455646645111,58.4472547296063,1011.53156860956,70.5219284492555,448.579742180392
25.690887479737,9.5473966008421,1019.70488900174,30.7690475097395,1016.58176149414,13.1176574083279,34.1060227631513,1018.86603251286,72.0496836750719,469.938556599927
62.5030424923485,28.588054341703,1013.75930489993,62.3720662488614,1009.37990332178,26.6439693432343,60.9581010645467,1012.15307025965,56.6887638709636,448.041592676993
61.1867279730969,29.3782407460219,1009.45411036584,63.9016819963537,1013.71597577079,32.1777957666443,69.9880164024555,1013.38113768471,55.7867010154886,431.662861984182
49.276574671141,18.8190556744396,1013.99434556089,50.3973090915067,1014.32549546688,16.3344590872236,47.3264368620977,1015.66825754348,88.6930136559738,457.995580393462
29.5113223588353,16.5772757859196,1015.67225588336,48.0529043819303,1016.81912785296,12.5281981595034,43.5818109515493,1016.05024106302,86.9927632875737,472.083909602606
70.4886656452922,29.6915368228268,1016.27203588985,65.4352110650599,1014.82925912498,28.328922232187,73.5648666097925,1015.04836297235,76.7275282127089,431.729757229441
77.6002053097013,26.3661742184418,1008.21487645939,80.9238759617701,1006.04904881759,30.244791715281,70.1554212083202,1006.70422332369,70.2384377023921,438.430877447583
39.1846932708418,9.84689589508216,1031.21789345129,37.6626438435304,1034.03145049695,13.8048690376243,42.9498889592572,1032.43488380541,71.1141024630183,468.442374973661
67.5095151783576,15.9947527200916,1006.74197084493,65.2901269271274,1009.95167547798,23.8092089991604,67.0368340106008,1007.22773654901,90.1057333052908,440.584079630425
37.7074694202107,17.1309662847659,1023.29910287522,51.0876757011627,1028.10338502827,12.4344898848745,43.6898289020464,1023.06568754511,80.0220710130515,466.402373288868
31.2013049509146,19.1769489891903,1014.42409574302,30.20892140158,1011.28603307811,14.5432334205016,39.2205355840133,1011.05421824297,72.3023816669043,463.854181539421
72.1250710566081,35.9669681285261,998.367815127805,61.1473474605447,1004.45849962577,33.171912524619,70.4672191944025,1003.70252510496,54.0933002382975,430.280508084562
26.9887633832477,16.4710619709229,1013.0346684668,26.2386159273511,1012.96184015913,9.07063947812049,37.3249322578044,1012.76915756783,76.09918884856,478.922799161773
61.6773568915876,26.94435813782,1005.69793902997,55.1833634999956,1014.5952219821,24.6274907943023,59.5970318240362,1010.52655414869,85.2457133443904,440.510330036581
47.7110989957425,10.8045485078012,1027.07077975514,40.1160710493171,1025.31493075417,5.15190158224824,40.8545281347276,1025.36700427577,96.9889980620715,481.423939133132
39.8525935695588,14.9150047914969,1023.05291279082,36.6371845526871,1026.28298480687,15.4207839204145,44.954685756913,1024.31666086778,86.3521989723089,462.194295486166
51.1225641962573,12.3639153389904,1024.41148640186,44.9528071679768,1025.41694445957,16.5251974792305,52.0414552391774,1022.46964504025,81.3087848305031,442.436327825392
58.3287784888297,30.4966825689072,1013.07241621782,70.0857690723536,1013.82590907632,21.8780129629736,67.2846479884632,1014.84317709628,66.9749146587871,445.16636599308
67.3779399444804,35.8316369759424,999.928278344839,79.006052631687,997.393396477582,32.3279354161491,68.9054244587062,1000.81586369641,46.0357394203537,429.280358980742
45.7435099928245,12.9161394056059,1019.26776425739,40.3402249326921,1013.26396366234,14.8222574060289,44.2234935409834,1018.58960226579,74.704136239416,466.089704095095
74.027091880827,20.0520971786453,1005.29799454382,68.0518782743183,1013.24812380085,22.7911114825815,69.2113088176257,1011.80149815399,77.0179890686351,439.475498025698
33.4429748360847,15.5016509031508,1013.1426981912,47.9204676619459,1017.55591990966,13.6809899696993,42.5306191715884,1018.06065137263,93.6761214810608,462.517801161387
43.207544496788,9.77624281636795,1018.10301226529,31.0593537189275,1013.18505144243,10.3133351604051,41.3024402940046,1018.15379421895,85.9181521822827,479.337301027854
61.3135290566526,24.3076919569293,1010.50956556113,60.3164385052917,1010.30445876802,25.7033499005053,69.4009515326145,1013.96324883448,50.4856818534605,436.159903720834
40.4573054055493,17.5881754100742,1012.81117945895,40.8552928640816,1018.5730831861,14.7465369352202,42.9326978196233,1014.99389124817,46.435341702302,467.718992488639
52.4403537926065,16.0437323637548,1011.14918643971,51.1952947892667,1011.8809475456,13.4072569342476,43.3179528899513,1012.82042612574,87.2130601140465,468.991814506722
75.5817894193408,20.6287669057842,1008.19803114444,64.7258776444125,1005.12079896256,24.0264203394484,67.1819717636394,1007.45700666696,86.8789706558098,443.217947107563
64.1292117864622,26.9752259706395,1014.16845136588,55.6029667538487,1013.25599009874,20.8841406328606,63.5135910059765,1012.2768506436,79.3441216891894,446.483807035252
46.4156909992611,20.8945689827073,1019.0461128169,42.4689836111634,1019.86364518733,19.9300849836532,44.4912112095085,1014.79384454825,36.3439913367418,461.241254965435
60.7930245167207,26.3193657977875,1016.0861188322,62.2783583362746,1016.05493538885,22.9544917222635,63.1585894107998,1011.61055635245,76.7160014874439,448.143260109178
61.8460653085736,20.987959510264,1019.61015925302,47.5802032641961,1012.82798196461,25.167152544703,60.8040550651136,1016.62073023248,69.6753287532448,441.314120388548
53.9007289728417,27.1318521367013,1010.01999813779,60.1024634732065,1011.27617951368,25.9778948651247,60.8080682526206,1013.59797378054,66.2978962544215,448.539198496124
73.8779462365296,25.7535413504796,1011.36146334952,80.2270853962384,1011.95397177515,28.4598699986432,77.3965753920727,1011.88223700311,77.2988861171933,433.261276906839
53.3776495891755,20.3725923183253,1011.96278824417,59.7922215254433,1014.8914114657,25.4388249015862,59.4583106305336,1010.60380605737,82.0260990236664,445.641025351948
67.4877019188393,20.2242040307164,1012.30944287103,52.4500839112652,1015.55256118795,22.9398853884347,63.9401986044467,1013.89094787144,80.2219031559213,447.109677040266
42.4135174021536,15.910228131171,1002.82123244072,47.3058356204294,1002.15141097842,15.7383746365625,41.2900599417926,1001.633397538,86.2767848968791,463.812811793049
41.5424007107874,18.3813784492482,1016.47327283071,40.8457837757483,1016.87743296679,20.1247973595224,46.3103326500538,1013.28458540895,83.5870188965318,453.296703298737
60.7595327807294,24.8258566009403,1010.80790471177,61.4483625827846,1012.3643329179,29.3157737083928,69.5759301461799,1010.16564774941,53.8019482486258,429.77800185992
43.3800510737283,0.410429725638553,1020.24730761026,48.0280801648626,1022.92180937402,5.24665506311797,38.3875535786462,1017.98770514039,78.7372595996017,486.757564015763
39.3365978050706,11.9021506785768,1023.42279328847,39.5737924809195,1021.72053241939,15.188769069099,43.6981010699539,1021.63689286695,81.9245892750746,464.151715189864
35.2842761094469,19.1661220062666,997.083029969792,38.9419839757716,1003.74695050362,17.2898265479561,40.540130734169,1000.73317932244,72.8692554931348,462.554748167247
45.1508015061483,9.60237531934881,1018.27558492614,45.2817636831181,1020.15864822846,6.5817221298942,38.987533423289,1018.77027787882,74.9099688364076,481.505569017741
55.5316288815809,20.037630499913,1005.08704642426,41.6331184470489,1005.27641997074,27.6396505762147,49.3619312345166,1003.71758056004,61.1415162282612,436.884718589452
46.9388680299108,15.3980399663222,1014.26937319361,49.3154852041168,1012.06749532065,14.6323505611447,41.5391801960026,1012.93278373298,62.2901926711452,466.711302647659
69.7646322728923,18.5000915366082,1014.95583442908,62.6939441588661,1014.36338910056,18.2036532767086,66.4474989550039,1015.15891578565,81.6961642981914,460.098352626056
41.5457940443274,18.6200988170369,1021.82291045525,39.9033752816557,1017.96402618803,14.2071071446259,42.1601801766889,1015.54647130862,77.3282211921155,465.048196864732
67.1998611800877,26.0083158399217,1017.10190333802,77.8885705345083,1010.8839577013,25.0020090166709,74.2773539592472,1014.03631131569,69.0242144997573,436.904185771058
71.0938592823865,25.7101904889694,1009.24475995107,68.2212650263099,1014.61994243196,27.7834230412923,73.5180426285632,1011.97386618064,83.8030377269131,431.392025668822
70.2486641228601,26.1423687532821,1017.96602275983,66.7636334506415,1012.79398340604,23.1268943726938,64.657568502483,1014.87793750768,69.9155144173422,448.50230719877
62.9491858307042,25.3511441627969,1019.00307506868,64.6954330743061,1015.33965606581,20.6954357446318,58.2448076853873,1016.78003732178,68.2097273635696,453.425118051747
52.3101648726844,6.44670201201291,1010.54476578543,46.2195554538632,1011.20309989407,8.4007616727396,40.2095601586428,1011.6086356119,88.9852015680585,484.637280258196
65.5175414200881,28.0351285845637,1017.37564890816,71.6033366441613,1019.63751550631,27.151965559647,66.8624595742358,1017.32970403851,55.4513751935965,446.638916926328
35.8422958467365,17.4159483131168,1014.71666320049,23.4022646771302,1014.87125784634,12.2050632750445,38.2714479425738,1013.6187031552,81.3186141032745,469.265154477799
47.0376021163188,7.95846837378002,1022.66238448572,42.489579167949,1020.8300445546,9.80151396268584,41.179578414169,1019.6429895676,97.4941882109479,467.720869988605
64.320727587246,18.4460493011963,1015.41421553009,60.1756690221902,1017.47935736024,23.7735085207886,65.9003937552821,1019.58844114559,78.1558519584106,442.96360570246
66.840566681741,24.6262606539222,1011.99058081413,64.0638100636287,1009.31765239681,22.8686199444563,59.4450842000668,1011.55854487906,86.8420719877966,440.13382682812
72.2855412254013,26.602146245214,1009.36182386083,68.5411303951777,1010.09945501422,26.5254176365579,70.9531381297283,1008.00532363906,87.1599038546479,435.756063552547
65.1802899823616,27.0525918324404,1004.1062699814,76.9670203075059,1001.22016065276,26.8381482607535,74.7475519688977,1002.40072786599,71.8055395418591,437.994801712449
41.426338307026,10.4176226051696,1015.31561901068,40.9978226658012,1019.11869496814,9.05662976761204,40.2047024190775,1015.841712012,89.1286177741987,467.239646803956
70.3740371331276,29.8450277342536,1015.63239342394,85.2995501513171,1016.07810817544,29.211993153871,74.6139175331124,1015.85166015453,60.0417409328738,432.504430511497
62.9800482513866,16.6387359888081,1009.74076228753,54.5997150275159,1013.24253071341,23.576728363109,60.3215350406772,1009.80785349399,90.6547935832259,439.635713417775
61.6591050430482,21.0633219405892,1007.47550915337,70.5278200743006,1006.25618152877,25.7667820507585,67.7115600760741,1007.65882379413,70.1669738465397,433.922924076061
70.9595747833189,30.2496348580764,1010.55775142926,59.9815317983248,1010.81261997499,30.14151128038,61.5129580170323,1009.72972751802,36.7987625020366,436.838086375017
54.7318990810633,14.2421484982076,1008.4788352526,42.986345116147,1011.27170830992,14.4685863608803,44.7046756974182,1010.67672423288,66.5398239837536,459.745456893015
30.6090934818053,2.64013812562061,1014.26684352649,38.8004479987982,1020.23909576574,7.72499113788186,35.7831788013501,1017.59986180764,60.9622322910331,479.947144724665
37.632654275813,6.99973598884173,1024.92938834215,47.2126830735697,1021.17005713205,10.8758448486989,44.5678521825155,1020.6023328204,88.2022102899315,473.93923464964
50.387001867062,14.3809258051373,1026.5072435033,51.1755365707826,1025.45370987273,14.4653025069062,45.0429612883152,1023.78599193212,87.4660818926695,465.432852315818
32.1473135926741,11.8391321035194,1031.11167777311,50.065495074264,1029.84412505702,8.48165766232937,39.9456894408824,1031.26746277623,85.8707738658601,476.670443276585
67.9351826398793,33.1452438280496,1006.38122051632,68.1863413356065,1008.00121644054,27.2743129827433,72.2909648507419,1006.80649541424,80.5252779455421,430.223024015067
56.2339674049141,25.4305050493888,1010.45715321803,60.2876552891282,1012.58659127735,27.4988249305948,65.5163869352888,1010.83254931832,68.6369049986759,441.321108758649
32.6056091323639,6.90634201194297,1011.58461399526,39.3202265555836,1018.29963749453,10.6711172212954,37.2555638966164,1013.10889764105,81.4029911512549,471.215867603279
59.0083463313575,21.0520116909773,1011.9785879204,52.4304011107383,1012.97976503067,24.619184398569,57.641318200591,1012.94480609984,69.5574018144337,447.319940182822
49.949341594218,23.5543101167483,1003.89041579884,59.947422465507,1010.35769774988,22.2341866912059,48.2989925802942,1008.66325579641,79.3556910845598,445.180473196577
41.1326348402412,6.67557178113664,1018.35712472968,35.8875777076394,1020.54593870917,6.0792396605689,40.002376756342,1020.16511078856,66.6296572874039,494.095826615753
35.5057064622083,14.1471957482815,1019.89723399576,33.8807819714851,1014.84695706708,11.76442072955,42.178128925901,1019.72618927865,82.7166517600888,476.105753086385
45.04795275181,10.333551635668,1016.01107465116,58.0247056615575,1023.09387519966,11.4655160598645,44.6430567426704,1014.2759680203,63.2511791623249,475.373272431939
41.809274289147,8.16179275200613,1020.24439483266,30.6820036423388,1019.70995953585,16.3518006933634,43.6482098770238,1021.2365767775,72.5756451492276,459.79114641062
52.4683567840363,16.2319124418736,1026.48927180574,48.3172192807128,1031.0017271584,14.6972832127494,49.6608538389067,1026.40672036722,75.6772393977355,461.247971125571
72.8237336222244,25.4503699021268,1015.5874669613,63.5022926631801,1010.68535060063,26.3043606390808,69.7225921734726,1015.50380312549,76.4639794738766,433.561755090106
55.7502438397651,18.6007029746202,1013.10016310903,58.2883908125782,1011.88604113331,17.1974121079903,58.4424600431472,1011.99531255447,91.8037108741334,458.335987967103
55.0699575047413,21.4899013650423,1013.60760038451,60.7379333832658,1003.18580675297,19.9887837736262,50.7411766973302,1008.88137991561,93.0603713614431,446.444167765579
60.3976246797536,22.8604040403683,1024.56805630668,63.9783440034012,1019.89913569036,18.4784820955274,61.4014390412556,1019.83476488252,75.2729019264374,454.662064324154
